Type	Chromosome	Position	Position_offset	-log10(q-value)	G-score	average_amplitude	frequency
Amp	 8	54137158	1445182057	-0.000000	0.000000	0.408805	0.125000
Amp	 8	55813639	1446858538	-0.000000	0.000000	0.408805	0.125000
Amp	 8	55813640	1446858539	-0.000000	0.184560	0.497996	0.250000
Amp	 8	56112831	1447157730	-0.000000	0.184560	0.497996	0.250000
Amp	 8	56112832	1447157731	-0.000000	0.000000	0.408805	0.125000
Amp	 8	100133692	1491178591	-0.000000	0.000000	0.408805	0.125000
Amp	 8	100133693	1491178592	-0.000000	0.191691	0.530144	0.250000
Amp	 8	100576887	1491621786	-0.000000	0.191691	0.530144	0.250000
Amp	 8	100576888	1491621787	-0.000000	0.000000	0.408805	0.125000
Amp	 8	102218703	1493263602	-0.000000	0.000000	0.408805	0.125000
Amp	 8	102218704	1493263603	-0.000000	0.171597	0.498178	0.250000
Amp	 8	103050937	1494095836	-0.000000	0.171597	0.498178	0.250000
Amp	 8	103050938	1494095837	-0.000000	0.000000	0.408805	0.125000
Amp	 8	134521502	1525566401	-0.000000	0.000000	0.408805	0.125000
Amp	 8	134521503	1525566402	-0.000000	0.150246	0.443409	0.250000
Amp	 8	134862201	1525907100	-0.000000	0.150246	0.443409	0.250000
Amp	 8	134862202	1525907101	-0.000000	0.000000	0.408805	0.125000
Amp	 8	145078136	1536123035	-0.000000	0.000000	0.408805	0.125000
Amp	 9	1	1536123036	-0.000000	0	0	0
Amp	 9	14713	1536137748	-0.000000	0	0	0
Amp	 9	14714	1536137749	-0.000000	0.179602	0.546844	0.250000
Amp	 9	464877	1536587912	-0.000000	0.179602	0.546844	0.250000
Amp	 9	464878	1536587913	-0.000000	0.000000	0.522276	0.125000
Amp	 9	35563636	1571686671	-0.000000	0.000000	0.522276	0.125000
Amp	 9	35563637	1571686672	-0.000000	0.165058	0.689044	0.125000
Amp	 9	35660827	1571783862	-0.000000	0.165058	0.689044	0.125000
Amp	 9	35660828	1571783863	-0.000000	0.000000	0.000000	0.000000
Amp	 9	36249905	1572372940	-0.000000	0.000000	0.000000	0.000000
Amp	 9	36249906	1572372941	-0.000000	0.167366	0.544374	0.125000
Amp	 9	36357664	1572480699	-0.000000	0.167366	0.544374	0.125000
Amp	 9	36357665	1572480700	0.367395	0.316856	0.591943	0.250000
Amp	 9	37588746	1573711781	0.367395	0.316856	0.591943	0.250000
Amp	 9	37588747	1573711782	-0.000000	0.149489	0.639512	0.125000
Amp	 9	37593110	1573716145	-0.000000	0.149489	0.639512	0.125000
Amp	 9	37593111	1573716146	-0.000000	0.000000	0.000000	0.000000
Amp	 9	40741920	1576864955	-0.000000	0.000000	0.000000	0.000000
Amp	 9	40741921	1576864956	-0.000000	0	0	0
Amp	 9	63788108	1599911143	-0.000000	0	0	0
Amp	 9	63788109	1599911144	-0.000000	0.136226	0.445299	0.125000
Amp	 9	68303331	1604426366	-0.000000	0.136226	0.445299	0.125000
Amp	 9	68303332	1604426367	-0.000000	0.000000	0.000000	0.000000
Amp	 9	109881176	1646004211	-0.000000	0.000000	0.000000	0.000000
Amp	 9	109881177	1646004212	0.020506	0.239106	0.800525	0.125000
Amp	 9	110169007	1646292042	0.020506	0.239106	0.800525	0.125000
Amp	 9	110169008	1646292043	-0.000000	0.000000	0.000000	0.000000
Amp	 9	111759781	1647882816	-0.000000	0.000000	0.000000	0.000000
Amp	 9	111759782	1647882817	-0.000000	0.142647	0.493635	0.125000
Amp	 9	112838387	1648961422	-0.000000	0.142647	0.493635	0.125000
Amp	 9	112838388	1648961423	-0.000000	0.000000	0.000000	0.000000
Amp	 9	138334217	1674457252	-0.000000	0.000000	0.000000	0.000000
Amp	10	1	1674457253	0.887625	0	0	0
Amp	10	10650	1674467902	0.887625	0	0	0
Amp	10	10651	1674467903	0.887625	0.533531	0.861412	0.250000
Amp	10	4998525	1679455777	0.887625	0.533531	0.861412	0.250000
Amp	10	4998526	1679455778	0.590914	0.403617	0.654748	0.250000
Amp	10	5641660	1680098912	0.590914	0.403617	0.654748	0.250000
Amp	10	5641661	1680098913	0.887625	0.546599	0.624412	0.375000
Amp	10	6217002	1680674254	0.887625	0.546599	0.624412	0.375000
Amp	10	6217003	1680674255	0.590914	0.403617	0.654748	0.250000
Amp	10	20280321	1694737573	0.590914	0.403617	0.654748	0.250000
Amp	10	20280322	1694737574	-0.000000	0.175714	0.583281	0.125000
Amp	10	25396522	1699853774	-0.000000	0.175714	0.583281	0.125000
Amp	10	25396523	1699853775	-0.000000	0.000000	0.000000	0.000000
Amp	10	26301469	1700758721	-0.000000	0.000000	0.000000	0.000000
Amp	10	26301470	1700758722	-0.000000	0.138345	0.440152	0.125000
Amp	10	27166991	1701624243	-0.000000	0.138345	0.440152	0.125000
Amp	10	27166992	1701624244	-0.000000	0.000000	0.000000	0.000000
Amp	10	46387455	1720844707	-0.000000	0.000000	0.000000	0.000000
Amp	10	46387456	1720844708	-0.000000	0.190666	0.933773	0.125000
Amp	10	46987230	1721444482	-0.000000	0.190666	0.933773	0.125000
Amp	10	46987231	1721444483	-0.000000	0.000000	0.000000	0.000000
Amp	10	61901559	1736358811	-0.000000	0.000000	0.000000	0.000000
Amp	10	61901560	1736358812	-0.000000	0.141511	0.590512	0.125000
Amp	10	63774628	1738231880	-0.000000	0.141511	0.590512	0.125000
Amp	10	63774629	1738231881	-0.000000	0.000000	0.000000	0.000000
Amp	10	92008013	1766465265	-0.000000	0.000000	0.000000	0.000000
Amp	10	92008014	1766465266	-0.000000	0.145614	0.463277	0.125000
Amp	10	92934007	1767391259	-0.000000	0.145614	0.463277	0.125000
Amp	10	92934008	1767391260	-0.000000	0.000000	0.000000	0.000000
Amp	10	101798732	1776255984	-0.000000	0.000000	0.000000	0.000000
Amp	10	101798733	1776255985	-0.000000	0.174139	0.727765	0.125000
Amp	10	102012694	1776469946	-0.000000	0.174139	0.727765	0.125000
Amp	10	102012695	1776469947	-0.000000	0.000000	0.000000	0.000000
Amp	10	118695024	1793152276	-0.000000	0.000000	0.000000	0.000000
Amp	10	118695025	1793152277	-0.000000	0.126781	0.403360	0.125000
Amp	10	119043938	1793501190	-0.000000	0.126781	0.403360	0.125000
Amp	10	119043939	1793501191	0.020904	0.259777	0.413247	0.250000
Amp	10	119169036	1793626288	0.020904	0.259777	0.413247	0.250000
Amp	10	119169037	1793626289	-0.000000	0.126781	0.403360	0.125000
Amp	10	119934286	1794391538	-0.000000	0.126781	0.403360	0.125000
Amp	10	119934287	1794391539	-0.000000	0.000000	0.000000	0.000000
Amp	10	122572192	1797029444	-0.000000	0.000000	0.000000	0.000000
Amp	10	122572193	1797029445	0.020506	0.242413	0.913989	0.125000
Amp	10	122697881	1797155133	0.020506	0.242413	0.913989	0.125000
Amp	10	122697882	1797155134	-0.000000	0.000000	0.000000	0.000000
Amp	10	133786922	1808244174	-0.000000	0.000000	0.000000	0.000000
Amp	11	1	1808244175	-0.000000	0	0	0
Amp	11	60500	1808304674	-0.000000	0	0	0
Amp	11	60501	1808304675	-0.000000	0.000000	0.000000	0.000000
Amp	11	9208156	1817452330	-0.000000	0.000000	0.000000	0.000000
Amp	11	9208157	1817452331	-0.000000	0.156573	0.499998	0.125000
Amp	11	9576273	1817820447	-0.000000	0.156573	0.499998	0.125000
Amp	11	9576274	1817820448	-0.000000	0.000000	0.000000	0.000000
Amp	11	78687943	1886932117	-0.000000	0.000000	0.000000	0.000000
Amp	11	78687944	1886932118	-0.000000	0.139523	0.476132	0.125000
Amp	11	79985816	1888229990	-0.000000	0.139523	0.476132	0.125000
Amp	11	79985817	1888229991	-0.000000	0.000000	0.000000	0.000000
Amp	11	102230449	1910474623	-0.000000	0.000000	0.000000	0.000000
Amp	11	102230450	1910474624	-0.000000	0.226471	0.720527	0.125000
Amp	11	102625096	1910869270	-0.000000	0.226471	0.720527	0.125000
Amp	11	102625097	1910869271	-0.000000	0.000000	0.000000	0.000000
Amp	11	107811569	1916055743	-0.000000	0.000000	0.000000	0.000000
Amp	11	107811570	1916055744	-0.000000	0.132709	0.422219	0.125000
Amp	11	108343099	1916587273	-0.000000	0.132709	0.422219	0.125000
Amp	11	108343100	1916587274	-0.000000	0.000000	0.000000	0.000000
Amp	11	121306947	1929551121	-0.000000	0.000000	0.000000	0.000000
Amp	11	121306948	1929551122	0.020904	0.268456	0.906734	0.125000
Amp	11	121605291	1929849465	0.020904	0.268456	0.906734	0.125000
Amp	11	121605292	1929849466	-0.000000	0.000000	0.000000	0.000000
Amp	11	129881980	1938126154	-0.000000	0.000000	0.000000	0.000000
Amp	11	129881981	1938126155	-0.000000	0.136409	0.433993	0.125000
Amp	11	130262382	1938506556	-0.000000	0.136409	0.433993	0.125000
Amp	11	130262383	1938506557	-0.000000	0.000000	0.000000	0.000000
Amp	11	135076122	1943320296	-0.000000	0.000000	0.000000	0.000000
Amp	12	1	1943320297	-0.000000	0	0	0
Amp	12	10550	1943330846	-0.000000	0	0	0
Amp	12	10551	1943330847	-0.000000	0.189990	0.528704	0.250000
Amp	12	3201764	1946522060	-0.000000	0.189990	0.528704	0.250000
Amp	12	3201765	1946522061	0.395094	0.343319	0.515756	0.375000
Amp	12	3696661	1947016957	0.395094	0.343319	0.515756	0.375000
Amp	12	3696662	1947016958	-0.000000	0.189990	0.528704	0.250000
Amp	12	14145071	1957465367	-0.000000	0.189990	0.528704	0.250000
Amp	12	14145072	1957465368	0.600377	0.417348	0.596074	0.375000
Amp	12	14506823	1957827119	0.600377	0.417348	0.596074	0.375000
Amp	12	14506824	1957827120	-0.000000	0.189990	0.528704	0.250000
Amp	12	25079107	1968399403	-0.000000	0.189990	0.528704	0.250000
Amp	12	25079108	1968399404	-0.000000	0.000000	0.452946	0.125000
Amp	12	31282601	1974602897	-0.000000	0.000000	0.452946	0.125000
Amp	12	31282602	1974602898	-0.000000	0.149402	0.467870	0.250000
Amp	12	31672900	1974993196	-0.000000	0.149402	0.467870	0.250000
Amp	12	31672901	1974993197	0.887625	0.537033	0.792626	0.375000
Amp	12	32107212	1975427508	0.887625	0.537033	0.792626	0.375000
Amp	12	32107213	1975427509	-0.000000	0.149402	0.467870	0.250000
Amp	12	32756382	1976076678	-0.000000	0.149402	0.467870	0.250000
Amp	12	32756383	1976076679	-0.000000	0.000000	0.452946	0.125000
Amp	12	50363872	1993684168	-0.000000	0.000000	0.452946	0.125000
Amp	12	50363873	1993684169	-0.000000	0.222094	0.697405	0.250000
Amp	12	51745806	1995066102	-0.000000	0.222094	0.697405	0.250000
Amp	12	51745807	1995066103	-0.000000	0.000000	0.479001	0.125000
Amp	12	52952121	1996272417	-0.000000	0.000000	0.479001	0.125000
Amp	12	52952122	1996272418	-0.000000	0.141884	0.671368	0.250000
Amp	12	54550489	1997870785	-0.000000	0.141884	0.671368	0.250000
Amp	12	54550490	1997870786	-0.000000	0.000000	0.445663	0.250000
Amp	12	55453661	1998773957	-0.000000	0.000000	0.445663	0.250000
Amp	12	55453662	1998773958	-0.000000	0.129514	0.728398	0.250000
Amp	12	57563329	2000883625	-0.000000	0.129514	0.728398	0.250000
Amp	12	57563330	2000883626	-0.000000	0.000000	0.522371	0.250000
Amp	12	57632640	2000952936	-0.000000	0.000000	0.522371	0.250000
Amp	12	57632641	2000952937	-0.000000	0.175183	0.817068	0.250000
Amp	12	57946874	2001267170	-0.000000	0.175183	0.817068	0.250000
Amp	12	57946875	2001267171	-0.000000	0.000000	0.538392	0.250000
Amp	12	71626150	2014946446	-0.000000	0.000000	0.538392	0.250000
Amp	12	71626151	2014946447	0.020506	0.249510	0.927230	0.250000
Amp	12	71880377	2015200673	0.020506	0.249510	0.927230	0.250000
Amp	12	71880378	2015200674	-0.000000	0.000000	0.530317	0.250000
Amp	12	76030335	2019350631	-0.000000	0.000000	0.530317	0.250000
Amp	12	76030336	2019350632	-0.000000	0.148887	1.055323	0.125000
Amp	12	76842789	2020163085	-0.000000	0.148887	1.055323	0.125000
Amp	12	76842790	2020163086	-0.000000	0.000000	0.529226	0.125000
Amp	12	89195097	2032515393	-0.000000	0.000000	0.529226	0.125000
Amp	12	89195098	2032515394	-0.000000	0.204689	1.180453	0.125000
Amp	12	90953402	2034273698	-0.000000	0.204689	1.180453	0.125000
Amp	12	90953403	2034273699	-0.000000	0.000000	0.000000	0.000000
Amp	12	91165221	2034485517	-0.000000	0.000000	0.000000	0.000000
Amp	12	91165222	2034485518	0.335527	0.304334	1.092392	0.125000
Amp	12	93501016	2036821312	0.335527	0.304334	1.092392	0.125000
Amp	12	93501017	2036821313	-0.000000	0.135773	0.556105	0.125000
Amp	12	95022118	2038342414	-0.000000	0.135773	0.556105	0.125000
Amp	12	95022119	2038342415	-0.000000	0.000000	0.000000	0.000000
Amp	12	109932787	2053253083	-0.000000	0.000000	0.000000	0.000000
Amp	12	109932788	2053253084	-0.000000	0.150144	0.477690	0.125000
Amp	12	110743240	2054063536	-0.000000	0.150144	0.477690	0.125000
Amp	12	110743241	2054063537	-0.000000	0.000000	0.000000	0.000000
Amp	12	133264650	2076584946	-0.000000	0.000000	0.000000	0.000000
Amp	13	1	2076584947	-0.000000	0	0	0
Amp	13	18328831	2094913777	-0.000000	0	0	0
Amp	13	18328832	2094913778	-0.000000	0.000000	0.000000	0.000000
Amp	13	19633641	2096218587	-0.000000	0.000000	0.000000	0.000000
Amp	13	19633642	2096218588	-0.000000	0.143894	0.490146	0.125000
Amp	13	20058479	2096643425	-0.000000	0.143894	0.490146	0.125000
Amp	13	20058480	2096643426	-0.000000	0.000000	0.000000	0.000000
Amp	13	27069173	2103654119	-0.000000	0.000000	0.000000	0.000000
Amp	13	27069174	2103654120	-0.000000	0.148826	0.505836	0.125000
Amp	13	28281186	2104866132	-0.000000	0.148826	0.505836	0.125000
Amp	13	28281187	2104866133	-0.000000	0.000000	0.000000	0.000000
Amp	13	29503714	2106088660	-0.000000	0.000000	0.000000	0.000000
Amp	13	29503715	2106088661	-0.000000	0.140171	0.513994	0.125000
Amp	13	29767121	2106352067	-0.000000	0.140171	0.513994	0.125000
Amp	13	29767122	2106352068	-0.000000	0.000000	0.000000	0.000000
Amp	13	40250968	2116835914	-0.000000	0.000000	0.000000	0.000000
Amp	13	40250969	2116835915	-0.000000	0.147800	0.502573	0.125000
Amp	13	40560496	2117145442	-0.000000	0.147800	0.502573	0.125000
Amp	13	40560497	2117145443	0.367395	0.321780	0.532500	0.250000
Amp	13	41471041	2118055987	0.367395	0.321780	0.532500	0.250000
Amp	13	41471042	2118055988	-0.000000	0.147800	0.502573	0.125000
Amp	13	41675094	2118260040	-0.000000	0.147800	0.502573	0.125000
Amp	13	41675095	2118260041	-0.000000	0.000000	0.000000	0.000000
Amp	13	113160800	2189745746	-0.000000	0.000000	0.000000	0.000000
Amp	13	113160801	2189745747	-0.000000	0.145870	0.610147	0.250000
Amp	13	113319359	2189904305	-0.000000	0.145870	0.610147	0.250000
Amp	13	113319360	2189904306	-0.000000	0.000000	0.458361	0.125000
Amp	13	114353828	2190938774	-0.000000	0.000000	0.458361	0.125000
Amp	14	1	2190938775	-0.000000	0	0	0
Amp	14	20654071	2211592845	-0.000000	0	0	0
Amp	14	20654072	2211592846	-0.000000	0.000000	0.455295	0.125000
Amp	14	34112403	2225051177	-0.000000	0.000000	0.455295	0.125000
Amp	14	34112404	2225051178	-0.000000	0.146111	0.498352	0.250000
Amp	14	35534715	2226473489	-0.000000	0.146111	0.498352	0.250000
Amp	14	35534716	2226473490	-0.000000	0.000000	0.439784	0.125000
Amp	14	63686379	2254625153	-0.000000	0.000000	0.439784	0.125000
Amp	14	63686380	2254625154	-0.000000	0.144010	0.475468	0.375000
Amp	14	64523283	2255462057	-0.000000	0.144010	0.475468	0.375000
Amp	14	64523284	2255462058	-0.000000	0.000000	0.439784	0.125000
Amp	14	69797673	2260736447	-0.000000	0.000000	0.439784	0.125000
Amp	14	69797674	2260736448	-0.000000	0.136514	0.437055	0.250000
Amp	14	70168931	2261107705	-0.000000	0.136514	0.437055	0.250000
Amp	14	70168932	2261107706	-0.000000	0.000000	0.439784	0.125000
Amp	14	91188800	2282127574	-0.000000	0.000000	0.439784	0.125000
Amp	14	91188801	2282127575	0.020506	0.246953	0.612738	0.250000
Amp	14	91205325	2282144099	0.020506	0.246953	0.612738	0.250000
Amp	14	91205326	2282144100	0.600377	0.410968	0.588274	0.375000
Amp	14	91462625	2282401399	0.600377	0.410968	0.588274	0.375000
Amp	14	91462626	2282401400	-0.000000	0.164016	0.489564	0.250000
Amp	14	91510155	2282448929	-0.000000	0.164016	0.489564	0.250000
Amp	14	91510156	2282448930	-0.000000	0.000000	0.439784	0.125000
Amp	14	104095432	2295034206	-0.000000	0.000000	0.439784	0.125000
Amp	14	104095433	2295034207	-0.000000	0.136650	0.469257	0.250000
Amp	14	104755519	2295694293	-0.000000	0.136650	0.469257	0.250000
Amp	14	104755520	2295694294	-0.000000	0.000000	0.466548	0.125000
Amp	14	106883218	2297821992	-0.000000	0.000000	0.466548	0.125000
Amp	15	1	2297821993	-0.000000	0	0	0
Amp	15	23568756	2321390748	-0.000000	0	0	0
Amp	15	23568757	2321390749	-0.000000	0.000000	0.000000	0.000000
Amp	15	27851270	2325673262	-0.000000	0.000000	0.000000	0.000000
Amp	15	27851271	2325673263	-0.000000	0.199626	0.635118	0.125000
Amp	15	28712116	2326534108	-0.000000	0.199626	0.635118	0.125000
Amp	15	28712117	2326534109	-0.000000	0.000000	0.000000	0.000000
Amp	15	30082939	2327904931	-0.000000	0.000000	0.000000	0.000000
Amp	15	30082940	2327904932	-0.000000	0.188029	0.687524	0.125000
Amp	15	30634060	2328456052	-0.000000	0.188029	0.687524	0.125000
Amp	15	30634061	2328456053	-0.000000	0.000000	0.000000	0.000000
Amp	15	32392621	2330214613	-0.000000	0.000000	0.000000	0.000000
Amp	15	32392622	2330214614	0.020506	0.244497	0.867180	0.125000
Amp	15	32623379	2330445371	0.020506	0.244497	0.867180	0.125000
Amp	15	32623380	2330445372	-0.000000	0.000000	0.000000	0.000000
Amp	15	40418035	2338240027	-0.000000	0.000000	0.000000	0.000000
Amp	15	40418036	2338240028	-0.000000	0.137203	0.453293	0.125000
Amp	15	41466036	2339288028	-0.000000	0.137203	0.453293	0.125000
Amp	15	41466037	2339288029	-0.000000	0.000000	0.000000	0.000000
Amp	15	44380696	2342202688	-0.000000	0.000000	0.000000	0.000000
Amp	15	44380697	2342202689	-0.000000	0.141212	0.485836	0.125000
Amp	15	44754790	2342576782	-0.000000	0.141212	0.485836	0.125000
Amp	15	44754791	2342576783	-0.000000	0.000000	0.000000	0.000000
Amp	15	58718236	2356540228	-0.000000	0.000000	0.000000	0.000000
Amp	15	58718237	2356540229	-0.000000	0.167263	0.568719	0.125000
Amp	15	59620064	2357442056	-0.000000	0.167263	0.568719	0.125000
Amp	15	59620065	2357442057	-0.000000	0.000000	0.000000	0.000000
Amp	15	69455787	2367277779	-0.000000	0.000000	0.000000	0.000000
Amp	15	69455788	2367277780	-0.000000	0.141627	0.450592	0.125000
Amp	15	70666543	2368488535	-0.000000	0.141627	0.450592	0.125000
Amp	15	70666544	2368488536	-0.000000	0.000000	0.000000	0.000000
Amp	15	85311793	2383133785	-0.000000	0.000000	0.000000	0.000000
Amp	15	85311794	2383133786	-0.000000	0.171217	0.581299	0.125000
Amp	15	85768427	2383590419	-0.000000	0.171217	0.581299	0.125000
Amp	15	85768428	2383590420	-0.000000	0.000000	0.000000	0.000000
Amp	15	101980689	2399802681	-0.000000	0.000000	0.000000	0.000000
Amp	16	1	2399802682	-0.000000	0	0	0
Amp	16	10500	2399813181	-0.000000	0	0	0
Amp	16	10501	2399813182	-0.000000	0.000000	0.000000	0.000000
Amp	16	8859844	2408662525	-0.000000	0.000000	0.000000	0.000000
Amp	16	8859845	2408662526	-0.000000	0.171987	0.552162	0.125000
Amp	16	8893890	2408696571	-0.000000	0.171987	0.552162	0.125000
Amp	16	8893891	2408696572	0.395094	0.356239	0.628297	0.250000
Amp	16	9117420	2408920101	0.395094	0.356239	0.628297	0.250000
Amp	16	9117421	2408920102	-0.000000	0.000000	0.000000	0.000000
Amp	16	10757763	2410560444	-0.000000	0.000000	0.000000	0.000000
Amp	16	10757764	2410560445	-0.000000	0.128552	0.625152	0.125000
Amp	16	10771573	2410574254	-0.000000	0.128552	0.625152	0.125000
Amp	16	10771574	2410574255	0.020904	0.279531	0.683307	0.250000
Amp	16	12078714	2411881395	0.020904	0.279531	0.683307	0.250000
Amp	16	12078715	2411881396	-0.000000	0.128552	0.625152	0.125000
Amp	16	12130254	2411932935	-0.000000	0.128552	0.625152	0.125000
Amp	16	12130255	2411932936	-0.000000	0.000000	0.000000	0.000000
Amp	16	27215807	2427018488	-0.000000	0.000000	0.000000	0.000000
Amp	16	27215808	2427018489	0.020506	0.240357	0.877949	0.125000
Amp	16	27461239	2427263920	0.020506	0.240357	0.877949	0.125000
Amp	16	27461240	2427263921	-0.000000	0.000000	0.000000	0.000000
Amp	16	56805410	2456608091	-0.000000	0.000000	0.000000	0.000000
Amp	16	56805411	2456608092	-0.000000	0.131199	0.422393	0.125000
Amp	16	56837507	2456640188	-0.000000	0.131199	0.422393	0.125000
Amp	16	56837508	2456640189	0.020904	0.266903	0.458538	0.250000
Amp	16	57251976	2457054657	0.020904	0.266903	0.458538	0.250000
Amp	16	57251977	2457054658	-0.000000	0.131199	0.422393	0.125000
Amp	16	57469574	2457272255	-0.000000	0.131199	0.422393	0.125000
Amp	16	57469575	2457272256	-0.000000	0.000000	0.000000	0.000000
Amp	16	67991708	2467794389	-0.000000	0.000000	0.000000	0.000000
Amp	16	67991709	2467794390	-0.000000	0.127398	0.581159	0.125000
Amp	16	68339211	2468141892	-0.000000	0.127398	0.581159	0.125000
Amp	16	68339212	2468141893	-0.000000	0.000000	0.000000	0.000000
Amp	16	69169438	2468972119	-0.000000	0.000000	0.000000	0.000000
Amp	16	69169439	2468972120	-0.000000	0.144648	0.465184	0.125000
Amp	16	69840033	2469642714	-0.000000	0.144648	0.465184	0.125000
Amp	16	69840034	2469642715	-0.000000	0.000000	0.000000	0.000000
Amp	16	88531891	2488334572	-0.000000	0.000000	0.000000	0.000000
Amp	16	88531892	2488334573	-0.000000	0.164232	0.551092	0.125000
Amp	16	90227845	2490030526	-0.000000	0.164232	0.551092	0.125000
Amp	17	1	2490030527	-0.000000	0	0	0
Amp	17	60500	2490091026	-0.000000	0	0	0
Amp	17	60501	2490091027	-0.000000	0.000000	0.000000	0.000000
Amp	17	11102787	2501133313	-0.000000	0.000000	0.000000	0.000000
Amp	17	11102788	2501133314	0.600377	0.410993	1.446824	0.125000
Amp	17	16551665	2506582191	0.600377	0.410993	1.446824	0.125000
Amp	17	16551666	2506582192	-0.000000	0.000000	0.000000	0.000000
Amp	17	21285505	2511316031	-0.000000	0.000000	0.000000	0.000000
Amp	17	21285506	2511316032	-0.000000	0.149099	0.474365	0.125000
Amp	17	22619055	2512649581	-0.000000	0.149099	0.474365	0.125000
Amp	17	22619056	2512649582	-0.000000	0.000000	0.000000	0.000000
Amp	17	22763179	2512793705	-0.000000	0.000000	0.000000	0.000000
Amp	17	22763180	2512793706	0.887625	0	0	0
Amp	17	22814179	2512844705	0.887625	0	0	0
Amp	17	22814180	2512844706	0.887625	1.045154	3.576596	0.125000
Amp	17	23197622	2513228148	0.887625	1.045154	3.576596	0.125000
Amp	17	23197623	2513228149	-0.000000	0	0	0
Amp	17	30007845	2520038371	-0.000000	0	0	0
Amp	17	30007846	2520038372	-0.000000	0.215088	0.684312	0.125000
Amp	17	30796039	2520826565	-0.000000	0.215088	0.684312	0.125000
Amp	17	30796040	2520826566	0.600377	0.411447	1.309039	0.125000
Amp	17	31976406	2522006932	0.600377	0.411447	1.309039	0.125000
Amp	17	31976407	2522006933	-0.000000	0.200148	0.933665	0.125000
Amp	17	39747405	2529777931	-0.000000	0.200148	0.933665	0.125000
Amp	17	39747406	2529777932	0.453564	0.363227	1.519116	0.125000
Amp	17	39994851	2530025377	0.453564	0.363227	1.519116	0.125000
Amp	17	39994852	2530025378	-0.000000	0.200148	1.000273	0.125000
Amp	17	40982927	2531013453	-0.000000	0.200148	1.000273	0.125000
Amp	17	40982928	2531013454	0.590914	0.395050	0.658986	0.250000
Amp	17	41041130	2531071656	0.590914	0.395050	0.658986	0.250000
Amp	17	41041131	2531071657	0.887625	0.699946	1.144006	0.250000
Amp	17	41316158	2531346684	0.887625	0.699946	1.144006	0.250000
Amp	17	41316159	2531346685	0.590914	0.395050	0.642643	0.250000
Amp	17	41398108	2531428634	0.590914	0.395050	0.642643	0.250000
Amp	17	41398109	2531428635	-0.000000	0.200148	0.000000	0.000000
Amp	17	64860237	2554890763	-0.000000	0.200148	0.000000	0.000000
Amp	17	64860238	2554890764	0.887625	0.461579	1.468534	0.125000
Amp	17	65204072	2555234598	0.887625	0.461579	1.468534	0.125000
Amp	17	65204073	2555234599	-0.000000	0.200148	0.566469	0.125000
Amp	17	67086719	2557117245	-0.000000	0.200148	0.566469	0.125000
Amp	17	67086720	2557117246	0.590914	0.403652	1.284239	0.125000
Amp	17	67218484	2557249010	0.590914	0.403652	1.284239	0.125000
Amp	17	67218485	2557249011	0.887625	0.535847	0.968157	0.250000
Amp	17	68539205	2558569731	0.887625	0.535847	0.968157	0.250000
Amp	17	68539206	2558569732	0.395094	0.332343	0.652075	0.125000
Amp	17	68551752	2558582278	0.395094	0.332343	0.652075	0.125000
Amp	17	68551753	2558582279	-0.000000	0.200148	0.000000	0.000000
Amp	17	75110179	2565140705	-0.000000	0.200148	0.000000	0.000000
Amp	17	75110180	2565140706	0.887625	0.473945	1.665399	0.125000
Amp	17	75471756	2565502282	0.887625	0.473945	1.665399	0.125000
Amp	17	75471757	2565502283	-0.000000	0.200148	0.757875	0.125000
Amp	17	78123878	2568154404	-0.000000	0.200148	0.757875	0.125000
Amp	17	78123879	2568154405	0.887625	0.504104	2.223084	0.125000
Amp	17	78202388	2568232914	0.887625	0.504104	2.223084	0.125000
Amp	17	78202389	2568232915	-0.000000	0.200148	1.076161	0.125000
Amp	17	78680079	2568710605	-0.000000	0.200148	1.076161	0.125000
Amp	17	78680080	2568710606	0.395094	0.352420	0.538378	0.250000
Amp	17	78680845	2568711371	0.395094	0.352420	0.538378	0.250000
Amp	17	78680846	2568711372	0.887625	0.691186	1.183517	0.250000
Amp	17	78798804	2568829330	0.887625	0.691186	1.183517	0.250000
Amp	17	78798805	2568829331	0.395094	0.352420	0.550028	0.250000
Amp	17	78836001	2568866527	0.395094	0.352420	0.550028	0.250000
Amp	17	78836002	2568866528	-0.000000	0.200148	0.447606	0.125000
Amp	17	83246941	2573277467	-0.000000	0.200148	0.447606	0.125000
Amp	18	1	2573277468	-0.000000	0	0	0
Amp	18	10500	2573287967	-0.000000	0	0	0
Amp	18	10501	2573287968	-0.000000	0.000000	0.000000	0.000000
Amp	18	23400165	2596677632	-0.000000	0.000000	0.000000	0.000000
Amp	18	23400166	2596677633	-0.000000	0.160659	0.543689	0.125000
Amp	18	23544835	2596822302	-0.000000	0.160659	0.543689	0.125000
Amp	18	23544836	2596822303	-0.000000	0.000000	0.000000	0.000000
Amp	18	24478071	2597755538	-0.000000	0.000000	0.000000	0.000000
Amp	18	24478072	2597755539	-0.000000	0.136813	0.493433	0.125000
Amp	18	26018207	2599295674	-0.000000	0.136813	0.493433	0.125000
Amp	18	26018208	2599295675	-0.000000	0.000000	0.000000	0.000000
Amp	18	54164413	2627441880	-0.000000	0.000000	0.000000	0.000000
Amp	18	54164414	2627441881	0.367395	0.325867	1.069307	0.125000
Amp	18	54282726	2627560193	0.367395	0.325867	1.069307	0.125000
Amp	18	54282727	2627560194	-0.000000	0.000000	0.000000	0.000000
Amp	18	63128531	2636405998	-0.000000	0.000000	0.000000	0.000000
