Type	Chromosome	Position	Position_offset	-log10(q-value)	G-score	average_amplitude	frequency
Amp	14	35310599	2226249373	0.157961	0.412209	1.388543	0.250000
Amp	14	35310600	2226249374	0.000000	0.140726	0.794086	0.375000
Amp	14	35863751	2226802525	0.000000	0.140726	0.794086	0.375000
Amp	14	35863752	2226802526	0.000000	0.000000	1.387387	0.125000
Amp	14	39048529	2229987303	0.000000	0.000000	1.387387	0.125000
Amp	14	39048530	2229987304	0.146929	0.407202	2.397487	0.125000
Amp	14	39086808	2230025582	0.146929	0.407202	2.397487	0.125000
Amp	14	39086809	2230025583	0.539254	0.724546	1.742686	0.250000
Amp	14	39182371	2230121145	0.539254	0.724546	1.742686	0.250000
Amp	14	39182372	2230121146	0.060675	0.317345	1.094920	0.250000
Amp	14	39234012	2230172786	0.060675	0.317345	1.094920	0.250000
Amp	14	39234013	2230172787	0.000000	0.000000	1.101956	0.125000
Amp	14	49577672	2240516446	0.000000	0.000000	1.101956	0.125000
Amp	14	49577673	2240516447	0.442426	0.616407	1.600547	0.250000
Amp	14	50323834	2241262608	0.442426	0.616407	1.600547	0.250000
Amp	14	50323835	2241262609	0.000000	0.203744	0.923818	0.250000
Amp	14	50587721	2241526495	0.000000	0.203744	0.923818	0.250000
Amp	14	50587722	2241526496	0.000000	0.000000	1.061403	0.125000
Amp	14	58202730	2249141504	0.000000	0.000000	1.061403	0.125000
Amp	14	58202731	2249141505	0.131565	0.379175	2.296369	0.125000
Amp	14	58429558	2249368332	0.131565	0.379175	2.296369	0.125000
Amp	14	58429559	2249368333	0.000000	0	0	0
Amp	14	58442595	2249381369	0.000000	0	0	0
Amp	14	58442596	2249381370	0.000000	0.000000	1.090006	0.125000
Amp	14	59109136	2250047910	0.000000	0.000000	1.090006	0.125000
Amp	14	59109137	2250047911	0.000000	0.215710	0.949139	0.250000
Amp	14	59494907	2250433681	0.000000	0.215710	0.949139	0.250000
Amp	14	59494908	2250433682	0.000000	0.000000	1.090006	0.125000
Amp	14	60152829	2251091603	0.000000	0.000000	1.090006	0.125000
Amp	14	60152830	2251091604	0.000000	0.133022	0.820053	0.250000
Amp	14	61458187	2252396961	0.000000	0.133022	0.820053	0.250000
Amp	14	61458188	2252396962	0.517082	0.694458	1.188117	0.375000
Amp	14	61782136	2252720910	0.517082	0.694458	1.188117	0.375000
Amp	14	61782137	2252720911	0.000000	0.133022	0.701163	0.250000
Amp	14	62101216	2253039990	0.000000	0.133022	0.701163	0.250000
Amp	14	62101217	2253039991	0.000000	0.000000	0.852225	0.125000
Amp	14	63421882	2254360656	0.000000	0.000000	0.852225	0.125000
Amp	14	63421883	2254360657	0.000000	0.217291	0.810892	0.250000
Amp	14	64141831	2255080605	0.000000	0.217291	0.810892	0.250000
Amp	14	64141832	2255080606	0.146929	0.406978	0.784056	0.375000
Amp	14	64190750	2255129524	0.146929	0.406978	0.784056	0.375000
Amp	14	64190751	2255129525	0.498025	0.678228	1.141447	0.375000
Amp	14	64550793	2255489567	0.498025	0.678228	1.141447	0.375000
Amp	14	64550794	2255489568	0.146929	0.406978	0.802443	0.375000
Amp	14	64553396	2255492170	0.146929	0.406978	0.802443	0.375000
Amp	14	64553397	2255492171	0.000000	0.217291	0.838473	0.250000
Amp	14	64564633	2255503407	0.000000	0.217291	0.838473	0.250000
Amp	14	64564634	2255503408	0.000000	0.000000	0.907387	0.125000
Amp	14	72982402	2263921176	0.000000	0.000000	0.907387	0.125000
Amp	14	72982403	2263921177	0.000000	0.129305	1.076380	0.250000
Amp	14	75524975	2266463749	0.000000	0.129305	1.076380	0.250000
Amp	14	75524976	2266463750	0.000000	0.000000	1.322014	0.125000
Amp	14	77300980	2268239754	0.000000	0.000000	1.322014	0.125000
Amp	14	77300981	2268239755	0.000000	0.154483	0.787865	0.375000
Amp	14	77822315	2268761089	0.000000	0.154483	0.787865	0.375000
Amp	14	77822316	2268761090	0.000000	0.000000	0.819421	0.125000
Amp	14	91204605	2282143379	0.000000	0.000000	0.819421	0.125000
Amp	14	91204606	2282143380	0.122140	0.376384	0.929317	0.375000
Amp	14	91312970	2282251744	0.122140	0.376384	0.929317	0.375000
Amp	14	91312971	2282251745	0.561080	0.743834	1.008813	0.500000
Amp	14	91510155	2282448929	0.561080	0.743834	1.008813	0.500000
Amp	14	91510156	2282448930	0.000000	0.000000	1.446760	0.125000
Amp	14	95439501	2286378275	0.000000	0.000000	1.446760	0.125000
Amp	14	95439502	2286378276	0.000000	0.236614	1.198176	0.250000
Amp	14	95714566	2286653340	0.000000	0.236614	1.198176	0.250000
Amp	14	95714567	2286653341	0.000000	0.000000	1.521573	0.125000
Amp	14	96472560	2287411334	0.000000	0.000000	1.521573	0.125000
Amp	14	96472561	2287411335	0.087839	0.357941	1.389552	0.250000
Amp	14	96565562	2287504336	0.087839	0.357941	1.389552	0.250000
Amp	14	96565563	2287504337	0.000000	0.000000	1.521573	0.125000
Amp	14	100141053	2291079827	0.000000	0.000000	1.521573	0.125000
Amp	14	100141054	2291079828	0.000000	0.239649	1.181133	0.250000
Amp	14	100323267	2291262041	0.000000	0.239649	1.181133	0.250000
Amp	14	100323268	2291262042	0.000000	0.000000	1.521573	0.125000
Amp	14	101561386	2292500160	0.000000	0.000000	1.521573	0.125000
Amp	14	101561387	2292500161	0.166843	0.432664	3.020290	0.125000
Amp	14	101762776	2292701550	0.166843	0.432664	3.020290	0.125000
Amp	14	101762777	2292701551	0.392607	0.593640	1.805342	0.250000
Amp	14	102086907	2293025681	0.392607	0.593640	1.805342	0.250000
Amp	14	102086908	2293025682	0.060675	0.319987	1.370022	0.250000
Amp	14	102891210	2293829984	0.060675	0.319987	1.370022	0.250000
Amp	14	102891211	2293829985	0.654766	0.793720	1.584001	0.375000
Amp	14	102987089	2293925863	0.654766	0.793720	1.584001	0.375000
Amp	14	102987090	2293925864	0.060675	0.319987	1.040874	0.375000
Amp	14	103336487	2294275261	0.060675	0.319987	1.040874	0.375000
Amp	14	103336488	2294275262	0.490914	0.671178	1.413317	0.375000
Amp	14	103716470	2294655244	0.490914	0.671178	1.413317	0.375000
Amp	14	103716471	2294655245	0.000000	0.160977	1.012536	0.250000
Amp	14	103966610	2294905384	0.000000	0.160977	1.012536	0.250000
Amp	14	103966611	2294905385	0.000000	0.000000	1.434678	0.125000
Amp	14	104744699	2295683473	0.000000	0.000000	1.434678	0.125000
Amp	14	104744700	2295683474	0.000000	0.202648	2.079411	0.125000
Amp	14	105744334	2296683108	0.000000	0.202648	2.079411	0.125000
Amp	14	105744335	2296683109	0.000000	0.000000	0.000000	0.000000
Amp	14	105859775	2296798549	0.000000	0.000000	0.000000	0.000000
Amp	14	105859776	2296798550	0.654766	0.797319	1.481947	0.250000
Amp	14	105864272	2296803046	0.654766	0.797319	1.481947	0.250000
Amp	14	105864273	2296803047	0.000000	0.000000	0.000000	0.000000
Amp	14	106883218	2297821992	0.000000	0.000000	0.000000	0.000000
Amp	15	1	2297821993	0.000000	0	0	0
Amp	15	23568756	2321390748	0.000000	0	0	0
Amp	15	23568757	2321390749	0.000000	0.000000	0.000000	0.000000
Amp	15	28081538	2325903530	0.000000	0.000000	0.000000	0.000000
Amp	15	28081539	2325903531	0.000000	0.187707	0.749597	0.125000
Amp	15	28121227	2325943219	0.000000	0.187707	0.749597	0.125000
Amp	15	28121228	2325943220	0.122140	0.374820	0.672453	0.250000
Amp	15	28526135	2326348127	0.122140	0.374820	0.672453	0.250000
Amp	15	28526136	2326348128	0.000000	0.187707	0.749597	0.125000
Amp	15	28703208	2326525200	0.000000	0.187707	0.749597	0.125000
Amp	15	28703209	2326525201	0.000000	0.000000	0.000000	0.000000
Amp	15	30614369	2328436361	0.000000	0.000000	0.000000	0.000000
Amp	15	30614370	2328436362	0.020774	0.295238	0.996611	0.125000
Amp	15	31029213	2328851205	0.020774	0.295238	0.996611	0.125000
Amp	15	31029214	2328851206	0.000000	0.000000	0.000000	0.000000
Amp	15	40034224	2337856216	0.000000	0.000000	0.000000	0.000000
Amp	15	40034225	2337856217	0.000000	0.219595	0.783716	0.125000
Amp	15	40209525	2338031517	0.000000	0.219595	0.783716	0.125000
Amp	15	40209526	2338031518	0.000000	0.000000	0.000000	0.000000
Amp	15	40365516	2338187508	0.000000	0.000000	0.000000	0.000000
Amp	15	40365517	2338187509	0.000000	0.198864	0.742660	0.125000
Amp	15	40471553	2338293545	0.000000	0.198864	0.742660	0.125000
Amp	15	40471554	2338293546	0.131565	0.384767	0.748950	0.250000
Amp	15	41452790	2339274782	0.131565	0.384767	0.748950	0.250000
Amp	15	41452791	2339274783	0.000000	0.198864	0.742660	0.125000
Amp	15	41457562	2339279554	0.000000	0.198864	0.742660	0.125000
Amp	15	41457563	2339279555	0.000000	0.000000	0.000000	0.000000
Amp	15	44658968	2342480960	0.000000	0.000000	0.000000	0.000000
Amp	15	44658969	2342480961	0.060675	0.317837	0.630800	0.375000
Amp	15	44759530	2342581522	0.060675	0.317837	0.630800	0.375000
Amp	15	44759531	2342581523	0.000000	0.000000	0.425416	0.125000
Amp	15	45433542	2343255534	0.000000	0.000000	0.425416	0.125000
Amp	15	45433543	2343255535	0.587035	0.755803	2.404621	0.125000
Amp	15	45658946	2343480938	0.587035	0.755803	2.404621	0.125000
Amp	15	45658947	2343480939	0.000000	0.000000	0.000000	0.000000
Amp	15	55925231	2353747223	0.000000	0.000000	0.000000	0.000000
Amp	15	55925232	2353747224	0.000000	0.165209	0.525621	0.125000
Amp	15	57437890	2355259882	0.000000	0.165209	0.525621	0.125000
Amp	15	57437891	2355259883	0.000000	0.000000	0.000000	0.000000
Amp	15	58597349	2356419341	0.000000	0.000000	0.000000	0.000000
Amp	15	58597350	2356419342	0.000000	0.138809	0.446465	0.125000
Amp	15	58682815	2356504807	0.000000	0.138809	0.446465	0.125000
Amp	15	58682816	2356504808	0.131565	0.378291	0.604194	0.250000
Amp	15	58718236	2356540228	0.131565	0.378291	0.604194	0.250000
Amp	15	58718237	2356540229	0.374127	0.547254	0.581984	0.375000
Amp	15	59618640	2357440632	0.374127	0.547254	0.581984	0.375000
Amp	15	59618641	2357440633	0.131565	0.378291	0.604194	0.250000
Amp	15	59689949	2357511941	0.131565	0.378291	0.604194	0.250000
Amp	15	59689950	2357511942	0.000000	0.000000	0.000000	0.000000
Amp	15	74755597	2372577589	0.000000	0.000000	0.000000	0.000000
Amp	15	74755598	2372577590	0.000000	0.142044	0.563548	0.125000
Amp	15	75468659	2373290651	0.000000	0.142044	0.563548	0.125000
Amp	15	75468660	2373290652	0.000000	0.000000	0.000000	0.000000
Amp	15	79898820	2377720812	0.000000	0.000000	0.000000	0.000000
Amp	15	79898821	2377720813	0.752292	0.877216	2.790904	0.125000
Amp	15	80120218	2377942210	0.752292	0.877216	2.790904	0.125000
Amp	15	80120219	2377942211	0.000000	0.000000	0.000000	0.000000
Amp	15	81278693	2379100685	0.000000	0.000000	0.000000	0.000000
Amp	15	81278694	2379100686	0.044629	0.301706	0.959891	0.125000
Amp	15	81339288	2379161280	0.044629	0.301706	0.959891	0.125000
Amp	15	81339289	2379161281	0.000000	0.000000	0.000000	0.000000
Amp	15	85311793	2383133785	0.000000	0.000000	0.000000	0.000000
Amp	15	85311794	2383133786	0.392607	0.592603	0.942698	0.250000
Amp	15	85726288	2383548280	0.392607	0.592603	0.942698	0.250000
Amp	15	85726289	2383548281	0.087839	0.348413	1.108493	0.125000
Amp	15	85767930	2383589922	0.087839	0.348413	1.108493	0.125000
Amp	15	85767931	2383589923	0.000000	0.000000	0.000000	0.000000
Amp	15	92778460	2390600452	0.000000	0.000000	0.000000	0.000000
Amp	15	92778461	2390600453	0.374127	0.536316	0.853157	0.250000
Amp	15	92979025	2390801017	0.374127	0.536316	0.853157	0.250000
Amp	15	92979026	2390801018	0.000000	0.188161	0.598642	0.125000
Amp	15	93019902	2390841894	0.000000	0.188161	0.598642	0.125000
Amp	15	93019903	2390841895	0.000000	0.000000	0.000000	0.000000
Amp	15	99221642	2397043634	0.000000	0.000000	0.000000	0.000000
Amp	15	99221643	2397043635	0.000000	0.152738	0.485943	0.125000
Amp	15	99853199	2397675191	0.000000	0.152738	0.485943	0.125000
Amp	15	99853200	2397675192	0.000000	0.000000	0.000000	0.000000
Amp	15	100914577	2398736569	0.000000	0.000000	0.000000	0.000000
Amp	15	100914578	2398736570	0.157961	0.411042	0.846779	0.250000
Amp	15	101022273	2398844265	0.157961	0.411042	0.846779	0.250000
Amp	15	101022274	2398844266	0.000000	0.250714	0.809277	0.125000
Amp	15	101307108	2399129100	0.000000	0.250714	0.809277	0.125000
Amp	15	101307109	2399129101	0.000000	0.000000	0.000000	0.000000
Amp	15	101980689	2399802681	0.000000	0.000000	0.000000	0.000000
Amp	16	1	2399802682	0.000000	0	0	0
Amp	16	10500	2399813181	0.000000	0	0	0
Amp	16	10501	2399813182	0.000000	0.145065	0.461531	0.125000
Amp	16	4857873	2404660554	0.000000	0.145065	0.461531	0.125000
Amp	16	4857874	2404660555	0.000000	0.000000	0.000000	0.000000
Amp	16	8768712	2408571393	0.000000	0.000000	0.000000	0.000000
Amp	16	8768713	2408571394	0.000000	0.126009	0.413700	0.125000
Amp	16	8795841	2408598522	0.000000	0.126009	0.413700	0.125000
Amp	16	8795842	2408598523	0.306954	0.488382	0.524775	0.375000
Amp	16	9117420	2408920101	0.306954	0.488382	0.524775	0.375000
Amp	16	9117421	2408920102	0.000000	0.000000	0.000000	0.000000
Amp	16	10305515	2410108196	0.000000	0.000000	0.000000	0.000000
Amp	16	10305516	2410108197	0.000000	0.213720	0.797818	0.125000
Amp	16	10695382	2410498063	0.000000	0.213720	0.797818	0.125000
Amp	16	10695383	2410498064	0.374127	0.543769	0.906581	0.375000
Amp	16	10752484	2410555165	0.374127	0.543769	0.906581	0.375000
Amp	16	10752485	2410555166	0.619566	0.780796	0.898283	0.500000
Amp	16	10761259	2410563940	0.619566	0.780796	0.898283	0.500000
Amp	16	10761260	2410563941	0.789697	0.919241	0.806720	0.625000
Amp	16	10972396	2410775077	0.789697	0.919241	0.806720	0.625000
Amp	16	10972397	2410775078	0.392607	0.589193	0.650755	0.500000
Amp	16	10979195	2410781876	0.392607	0.589193	0.650755	0.500000
Amp	16	10979196	2410781877	0.122140	0.375472	0.601734	0.375000
Amp	16	11280881	2411083562	0.122140	0.375472	0.601734	0.375000
Amp	16	11280882	2411083563	0.539254	0.733159	0.765263	0.500000
Amp	16	11679054	2411481735	0.539254	0.733159	0.765263	0.500000
Amp	16	11679055	2411481736	1.292416	1.200858	0.985916	0.625000
Amp	16	12068934	2411871615	1.292416	1.200858	0.985916	0.625000
Amp	16	12068935	2411871616	0.975929	1.062413	1.122277	0.500000
Amp	16	12079434	2411882115	0.975929	1.062413	1.122277	0.500000
Amp	16	12079435	2411882116	0.000000	0.237028	0.682366	0.250000
Amp	16	12356060	2412158741	0.000000	0.237028	0.682366	0.250000
Amp	16	12356061	2412158742	0.000000	0.000000	0.491345	0.125000
Amp	16	14584224	2414386905	0.000000	0.000000	0.491345	0.125000
Amp	16	14584225	2414386906	0.000000	0.191921	0.620035	0.125000
Amp	16	15677691	2415480372	0.000000	0.191921	0.620035	0.125000
Amp	16	15677692	2415480373	0.000000	0.000000	0.836833	0.125000
Amp	16	27209983	2427012664	0.000000	0.000000	0.836833	0.125000
Amp	16	27209984	2427012665	0.278823	0.482862	1.097189	0.250000
Amp	16	27429928	2427232609	0.278823	0.482862	1.097189	0.250000
Amp	16	27429929	2427232610	0.000000	0.000000	0.527974	0.125000
Amp	16	56837507	2456640188	0.000000	0.000000	0.527974	0.125000
Amp	16	56837508	2456640189	0.000000	0.206617	0.657361	0.125000
Amp	16	56841608	2456644289	0.000000	0.206617	0.657361	0.125000
Amp	16	56841609	2456644290	0.157961	0.411198	0.819715	0.250000
Amp	16	56844388	2456647069	0.157961	0.411198	0.819715	0.250000
Amp	16	56844389	2456647070	0.392607	0.577251	0.730261	0.375000
Amp	16	57054635	2456857316	0.392607	0.577251	0.730261	0.375000
Amp	16	57054636	2456857317	0.122140	0.372669	0.745199	0.250000
Amp	16	57081407	2456884088	0.122140	0.372669	0.745199	0.250000
Amp	16	57081408	2456884089	0.000000	0.206617	0.939046	0.125000
Amp	16	57250299	2457052980	0.000000	0.206617	0.939046	0.125000
Amp	16	57250300	2457052981	0.000000	0.000000	0.000000	0.000000
Amp	16	58405237	2458207918	0.000000	0.000000	0.000000	0.000000
Amp	16	58405238	2458207919	0.000000	0.177602	0.577844	0.125000
Amp	16	58669979	2458472660	0.000000	0.177602	0.577844	0.125000
Amp	16	58669980	2458472661	0.000000	0.000000	0.000000	0.000000
Amp	16	67444418	2467247099	0.000000	0.000000	0.000000	0.000000
Amp	16	67444419	2467247100	0.157961	0.418257	1.814746	0.125000
Amp	16	67454224	2467256905	0.157961	0.418257	1.814746	0.125000
Amp	16	67454225	2467256906	0.442426	0.622311	1.422429	0.250000
Amp	16	67483009	2467285690	0.442426	0.622311	1.422429	0.250000
Amp	16	67483010	2467285691	0.707242	0.816460	1.164334	0.375000
Amp	16	67620597	2467423278	0.707242	0.816460	1.164334	0.375000
Amp	16	67620598	2467423279	0.146929	0.398203	0.720765	0.375000
Amp	16	67726333	2467529014	0.146929	0.398203	0.720765	0.375000
Amp	16	67726334	2467529015	0.000000	0.194150	0.566092	0.250000
Amp	16	67987386	2467790067	0.000000	0.194150	0.566092	0.250000
Amp	16	67987387	2467790068	0.146929	0.399961	0.893492	0.250000
Amp	16	67990710	2467793391	0.146929	0.399961	0.893492	0.250000
Amp	16	67990711	2467793392	0.392607	0.575006	0.908268	0.375000
Amp	16	68339644	2468142325	0.392607	0.575006	0.908268	0.375000
Amp	16	68339645	2468142326	0.146929	0.399961	0.893492	0.250000
Amp	16	68352138	2468154819	0.146929	0.399961	0.893492	0.250000
Amp	16	68352139	2468154820	0.000000	0.194150	0.648143	0.125000
Amp	16	68372690	2468175371	0.000000	0.194150	0.648143	0.125000
Amp	16	68372691	2468175372	0.000000	0.000000	0.000000	0.000000
Amp	16	69121966	2468924647	0.000000	0.000000	0.000000	0.000000
Amp	16	69121967	2468924648	0.000000	0.175145	0.578427	0.125000
Amp	16	69160248	2468962929	0.000000	0.175145	0.578427	0.125000
Amp	16	69160249	2468962930	0.044629	0.302794	0.498673	0.250000
Amp	16	69169438	2468972119	0.044629	0.302794	0.498673	0.250000
Amp	16	69169439	2468972120	0.191139	0.442238	0.504504	0.375000
Amp	16	69324098	2469126779	0.191139	0.442238	0.504504	0.375000
Amp	16	69324099	2469126780	0.392607	0.578371	0.486656	0.500000
Amp	16	69330693	2469133374	0.392607	0.578371	0.486656	0.500000
Amp	16	69330694	2469133375	0.752292	0.871121	0.807863	0.500000
Amp	16	69447053	2469249734	0.752292	0.871121	0.807863	0.500000
Amp	16	69447054	2469249735	0.392607	0.578371	0.575014	0.500000
Amp	16	69840033	2469642714	0.392607	0.578371	0.575014	0.500000
Amp	16	69840034	2469642715	0.191139	0.450722	0.627045	0.375000
Amp	16	69841911	2469644592	0.191139	0.450722	0.627045	0.375000
Amp	16	69841912	2469644593	0.060675	0.314589	0.724011	0.250000
Amp	16	69842631	2469645312	0.060675	0.314589	0.724011	0.250000
Amp	16	69842632	2469645313	0.000000	0.139444	0.516166	0.125000
Amp	16	69963431	2469766112	0.000000	0.139444	0.516166	0.125000
Amp	16	69963432	2469766113	0.020774	0.283186	0.493143	0.250000
Amp	16	69964151	2469766832	0.020774	0.283186	0.493143	0.250000
Amp	16	69964152	2469766833	0.374127	0.546954	0.615557	0.375000
Amp	16	70463513	2470266194	0.374127	0.546954	0.615557	0.375000
Amp	16	70463514	2470266195	0.020774	0.283186	0.493143	0.250000
Amp	16	70564955	2470367636	0.020774	0.283186	0.493143	0.250000
Amp	16	70564956	2470367637	0.000000	0.143742	0.470120	0.125000
Amp	16	70572321	2470375002	0.000000	0.143742	0.470120	0.125000
Amp	16	70572322	2470375003	0.000000	0.000000	0.000000	0.000000
Amp	16	81710331	2481513012	0.000000	0.000000	0.000000	0.000000
Amp	16	81710332	2481513013	0.000000	0.205877	0.723240	0.125000
Amp	16	81999978	2481802659	0.000000	0.205877	0.723240	0.125000
Amp	16	81999979	2481802660	0.000000	0.000000	0.000000	0.000000
Amp	16	85279546	2485082227	0.000000	0.000000	0.000000	0.000000
Amp	16	85279547	2485082228	0.000000	0.179044	0.694618	0.125000
Amp	16	85657167	2485459848	0.000000	0.179044	0.694618	0.125000
Amp	16	85657168	2485459849	0.146929	0.400551	0.706075	0.250000
Amp	16	85670886	2485473567	0.146929	0.400551	0.706075	0.250000
Amp	16	85670887	2485473568	0.940832	0.998438	1.134287	0.375000
Amp	16	86068871	2485871552	0.940832	0.998438	1.134287	0.375000
Amp	16	86068872	2485871553	0.000000	0.179044	0.694618	0.125000
Amp	16	89651453	2489454134	0.000000	0.179044	0.694618	0.125000
Amp	16	89651454	2489454135	0.374127	0.535819	1.140168	0.250000
Amp	16	89854166	2489656847	0.374127	0.535819	1.140168	0.250000
Amp	16	89854167	2489656848	0.122140	0.366262	0.870441	0.250000
Amp	16	90006224	2489808905	0.122140	0.366262	0.870441	0.250000
Amp	16	90006225	2489808906	0.000000	0.179044	0.694618	0.125000
Amp	16	90227845	2490030526	0.000000	0.179044	0.694618	0.125000
Amp	17	1	2490030527	0.000000	0	0	0
Amp	17	60500	2490091026	0.000000	0	0	0
Amp	17	60501	2490091027	0.000000	0.155494	0.548176	0.125000
Amp	17	2704252	2492734778	0.000000	0.155494	0.548176	0.125000
Amp	17	2704253	2492734779	0.000000	0.000000	0.000000	0.000000
Amp	17	3664577	2493695103	0.000000	0.000000	0.000000	0.000000
Amp	17	3664578	2493695104	0.000000	0.159005	0.559346	0.125000
Amp	17	3669036	2493699562	0.000000	0.159005	0.559346	0.125000
Amp	17	3669037	2493699563	0.122140	0.373996	0.841090	0.250000
Amp	17	3846731	2493877257	0.122140	0.373996	0.841090	0.250000
Amp	17	3846732	2493877258	0.000000	0.159005	0.499089	0.250000
Amp	17	4933569	2494964095	0.000000	0.159005	0.499089	0.250000
Amp	17	4933570	2494964096	0.020774	0.295796	0.544956	0.250000
Amp	17	5502402	2495532928	0.020774	0.295796	0.544956	0.250000
Amp	17	5502403	2495532929	0.000000	0.136791	0.530566	0.125000
Amp	17	5517635	2495548161	0.000000	0.136791	0.530566	0.125000
Amp	17	5517636	2495548162	0.000000	0.000000	0.000000	0.000000
Amp	17	8150374	2498180900	0.000000	0.000000	0.000000	0.000000
Amp	17	8150375	2498180901	0.469123	0.632681	2.350249	0.125000
Amp	17	8228004	2498258530	0.469123	0.632681	2.350249	0.125000
Amp	17	8228005	2498258531	0.000000	0.000000	0.000000	0.000000
Amp	17	11102787	2501133313	0.000000	0.000000	0.000000	0.000000
Amp	17	11102788	2501133314	0.000000	0.195773	0.889820	0.125000
Amp	17	11704052	2501734578	0.000000	0.195773	0.889820	0.125000
Amp	17	11704053	2501734579	0.306954	0.497608	1.850121	0.125000
Amp	17	16171693	2506202219	0.306954	0.497608	1.850121	0.125000
Amp	17	16171694	2506202220	0.750352	0.833205	1.626234	0.250000
Amp	17	16448461	2506478987	0.750352	0.833205	1.626234	0.250000
Amp	17	16448462	2506478988	0.306954	0.497608	1.850121	0.125000
Amp	17	16693568	2506724094	0.306954	0.497608	1.850121	0.125000
Amp	17	16693569	2506724095	0.000000	0.000000	0.000000	0.000000
Amp	17	18804028	2508834554	0.000000	0.000000	0.000000	0.000000
Amp	17	18804029	2508834555	0.392607	0.595820	2.004155	0.125000
Amp	17	18958557	2508989083	0.392607	0.595820	2.004155	0.125000
Amp	17	18958558	2508989084	0.000000	0.000000	0.000000	0.000000
Amp	17	21285505	2511316031	0.000000	0.000000	0.000000	0.000000
Amp	17	21285506	2511316032	0.000000	0.180370	0.573855	0.125000
Amp	17	23197622	2513228148	0.000000	0.180370	0.573855	0.125000
Amp	17	23197623	2513228149	0.000000	0	0	0
Amp	17	30007845	2520038371	0.000000	0	0	0
Amp	17	30007846	2520038372	0.000000	0.000000	0.515841	0.250000
Amp	17	30563809	2520594335	0.000000	0.000000	0.515841	0.250000
Amp	17	30563810	2520594336	0.000000	0.147621	0.669695	0.375000
Amp	17	30803761	2520834287	0.000000	0.147621	0.669695	0.375000
Amp	17	30803762	2520834288	0.044629	0.301592	0.839286	0.375000
Amp	17	31325699	2521356225	0.044629	0.301592	0.839286	0.375000
Amp	17	31325700	2521356226	0.000000	0.153971	0.682732	0.375000
Amp	17	31863168	2521893694	0.000000	0.153971	0.682732	0.375000
Amp	17	31863169	2521893695	0.000000	0.000000	0.519443	0.375000
Amp	17	37385907	2527416433	0.000000	0.000000	0.519443	0.375000
Amp	17	37385908	2527416434	0.000000	0.133462	0.531212	0.250000
Amp	17	37392245	2527422771	0.000000	0.133462	0.531212	0.250000
Amp	17	37392246	2527422772	0.000000	0.265834	0.557731	0.375000
Amp	17	39745624	2529776150	0.000000	0.265834	0.557731	0.375000
Amp	17	39745625	2529776151	0.654766	0.789712	1.138488	0.375000
Amp	17	39747405	2529777931	0.654766	0.789712	1.138488	0.375000
Amp	17	39747406	2529777932	1.967598	1.550759	1.232728	0.625000
Amp	17	39875143	2529905669	1.967598	1.550759	1.232728	0.625000
Amp	17	39875144	2529905670	0.654766	0.789712	1.138488	0.375000
Amp	17	39876584	2529907110	0.654766	0.789712	1.138488	0.375000
Amp	17	39876585	2529907111	0.000000	0.265834	0.582908	0.375000
Amp	17	40418340	2530448866	0.000000	0.265834	0.582908	0.375000
Amp	17	40418341	2530448867	0.000000	0.133462	0.568977	0.250000
Amp	17	40835852	2530866378	0.000000	0.133462	0.568977	0.250000
Amp	17	40835853	2530866379	0.000000	0.000000	0.000000	0.000000
Amp	17	40983949	2531014475	0.000000	0.000000	0.000000	0.000000
Amp	17	40983950	2531014476	0.000000	0.235548	1.058892	0.125000
Amp	17	41346017	2531376543	0.000000	0.235548	1.058892	0.125000
Amp	17	41346018	2531376544	0.000000	0.000000	0.000000	0.000000
Amp	17	41807748	2531838274	0.000000	0.000000	0.000000	0.000000
Amp	17	41807749	2531838275	0.000000	0.130141	0.523425	0.375000
Amp	17	42521637	2532552163	0.000000	0.130141	0.523425	0.375000
Amp	17	42521638	2532552164	0.087839	0.359316	0.766469	0.375000
Amp	17	42552814	2532583340	0.087839	0.359316	0.766469	0.375000
Amp	17	42552815	2532583341	0.490914	0.664936	0.913513	0.500000
Amp	17	42659729	2532690255	0.490914	0.664936	0.913513	0.500000
Amp	17	42659730	2532690256	0.166843	0.435761	0.707593	0.500000
Amp	17	42663280	2532693806	0.166843	0.435761	0.707593	0.500000
Amp	17	42663281	2532693807	0.000000	0.130141	0.461421	0.250000
Amp	17	42688351	2532718877	0.000000	0.130141	0.461421	0.250000
Amp	17	42688352	2532718878	0.000000	0.000000	0.508791	0.125000
Amp	17	45121880	2535152406	0.000000	0.000000	0.508791	0.125000
Amp	17	45121881	2535152407	0.000000	0.127423	0.885188	0.125000
Amp	17	45633503	2535664029	0.000000	0.127423	0.885188	0.125000
Amp	17	45633504	2535664030	0.000000	0.000000	0.000000	0.000000
Amp	17	50695887	2540726413	0.000000	0.000000	0.000000	0.000000
Amp	17	50695888	2540726414	0.131565	0.382314	0.669902	0.250000
Amp	17	51192080	2541222606	0.131565	0.382314	0.669902	0.250000
Amp	17	51192081	2541222607	0.000000	0.180566	0.644469	0.125000
Amp	17	51296824	2541327350	0.000000	0.180566	0.644469	0.125000
Amp	17	51296825	2541327351	0.000000	0.000000	0.000000	0.000000
Amp	17	58622736	2548653262	0.000000	0.000000	0.000000	0.000000
Amp	17	58622737	2548653263	0.000073	0.271173	1.112660	0.250000
Amp	17	60043453	2550073979	0.000073	0.271173	1.112660	0.250000
