geneName	AnovaP_genetic	FDR_genetic	Rank_genetic	AnovaP_OPP	FDR_OPP	Rank_OPP	Rank_OPP_GSEA	Rank_genetic_GSEA
AARS2	0.000150722846606029	0.0016705384454664	2.77714352513703	2.31196822024642e-05	0.000141117305518814	3.85041972451301	4.63601813991694	3.82182091223156
UGDH	0.0125133200729201	0.0427517786781746	1.3690458118353	0.0602587423651671	0.111392589457895	0.953143700226874	1.2199799365453	1.90262744665762
RBM17	0.392257976124934	0.534156086404277	-0.272331818703684	0.0223173443102422	0.0487226699946771	-1.31226892045354	-1.65135748625898	-0.406428216761224
USP4	0.194961921883746	0.322300513468626	-0.49173900259684	1.37937666321578e-07	1.72562352775538e-06	5.76305394654212	6.86031712583319	-0.710050202640569
PNPLA6	0.403647925263922	0.54593197312936	-0.262861469996979	0.896240723222578	0.929073543688386	-0.0319499067233958	-0.0475753265811531	-0.393997275433124
POTEJ	0.0240119667380138	0.0703642333956814	-1.15264803952333	8.45286082310564e-07	7.94047325234025e-06	-5.10015361284306	-6.07299628165192	-1.61957226691149
ARHGAP15	0.212597718004989	0.345387880851797	0.461692905250116	0.507072737255609	0.612082203366379	-0.213190247673071	-0.294929738649001	0.672441401445647
CLPB	0.0409176658376825	0.104349707389299	0.981508764417321	0.78565953626667	0.84650862979618	-0.072368610084571	-0.104765613698212	1.38808914873133
GPD2	0.0899917601598471	0.184118207737501	-0.734903261311748	0.6265006309144	0.715211130483664	-0.145565735445329	-0.203078487315475	-1.04579725368216
VPS4B	0.109701161278709	0.212983199841935	0.67165465244717	3.44774232071402e-08	5.79399813377135e-07	6.23702164901713	7.46246520017733	0.959788775029974
EIF2B1	0.749191577485354	0.831411499526573	-0.0801839729180927	0.00588044221991813	0.0159607597956456	1.79694643834857	2.23059001296321	-0.12540711366759
PDXP	0.548333769555443	0.67341462967141	0.171717452966418	0.000106378372010398	0.000520921904944014	3.28322737995204	3.97314666030525	0.260955006934375
SLC25A11	0.0191596521006268	0.0591708587546803	1.22789212770266	0.090029926060871	0.154047899930932	0.812344217857425	1.04561310652958	1.71761238106905
CASP1	0.00141912428185321	0.00862134657614111	2.0644248960182	0.000219061606789293	0.000979563111966742	3.00896757774386	3.65943373115962	2.84797956891214
MEMO1	0.00104003777273993	0.00688393287941417	-2.16216337283637	0.0720960251292382	0.129034932942233	-0.889292699543728	-1.14208867858188	-2.98295088743716
H2BC18	1.19551872614956e-06	5.4280744969738e-05	-4.26535420054756	3.34126351035922e-07	3.67965530417432e-06	-5.43419286244236	-6.47608927216729	-5.92244361687173
EXOSC6	0.000534939509169056	0.00427988923197714	-2.36856747083814	0.342961227981899	0.450207282788311	-0.346587483904148	-0.464754974491569	-3.2716953251178
STAU1	0.0611807244551741	0.139103523787749	-0.856661868266824	1.91250328484933e-05	0.000119554553168842	3.9224338793688	4.71839781024456	-1.21338538473902
TK1	0.00689515346299399	0.0273271932040252	-1.56340497272016	0.0872289956810073	0.150448944233553	-0.822610855548698	-1.05933912778449	-2.16145606344175
EIF2B5	0.446835578407661	0.586072691848737	0.232048514168124	0.044891888998297	0.0873207130609489	1.05888272649965	1.3478321196089	0.349852254332262
ADD3	0.20279853843969	0.332494531189052	0.478215493500575	0.736239912862566	0.806684544660593	0.0932962636631095	0.132980642382276	0.692935179269001
WDR46	0.00125122045274574	0.00780602720084317	-2.10756993971176	9.19460099832677e-05	0.000461602859043059	3.33573150994163	4.03646711231875	-2.90266616514579
METTL3	0.749220711320018	0.831411499526573	-0.0801839729180927	0.0077925761781638	0.0202481798685622	1.69361400990941	2.10831894348237	-0.125390225573802
CARM1	0.347059979704576	0.48934417187439	-0.310385579794019	0.000151596324700154	0.000712681722659399	3.14710437891871	3.8193113276076	-0.459595462950676
BUB1B	0.10269261393582	0.202954169427951	-0.692602022242968	0.714067806602217	0.788585598466112	-0.10315115848751	-0.146260546438155	-0.988460791478379
GRIPAP1	0.124633384066087	0.232735015503643	0.633138271221267	0.000118823380684064	0.000574794222823097	3.2404876055494	3.92509809552483	0.904365612783278
UAP1	0.842175342545677	0.896749552153142	-0.0473288315435128	0.0755787428723242	0.134125589014439	0.872488357811386	1.12160033613101	-0.0745974781296146
ARPC4	0.143859481824693	0.258188861971087	-0.588062496728122	1.19737494516426e-09	3.6176182826063e-08	7.44157726016928	8.92176983362206	-0.842061508341374
NDUFA9	0.584132026991037	0.703295504002234	-0.152862158917123	0.0107057871289283	0.0265643116871202	1.57570143269452	1.97038139626465	-0.23348898146076
PCMT1	0.290894033095584	0.430929454866268	-0.365593820024667	0.000623396185735872	0.00236882807261779	2.62546645883104	3.20523585929198	-0.536265187038399
CSTF3	0.000136196814823267	0.00155276368617892	2.80889463416047	0.00141777510955115	0.00477449835200829	2.32107225222673	2.84839265238762	3.86583304896401
TARDBP	0.0313921656397271	0.0862998554166337	-1.06398993188399	0.00385295481181388	0.011135060919011	-1.95330740263372	-2.41420608444533	-1.50317872275358
GLRX3	0.87282427799379	0.91600536555066	-0.0381019824214299	0.000640323647540041	0.00241744361755452	2.61664364625034	3.19360045912147	-0.0590731821583798
PRKAR1B	0.581228052247247	0.700450849460245	0.15462233369312	0.527022229254635	0.628975572658978	0.201366220795452	0.278171066307334	0.235653433186503
FOXK1	0.0031107212237013	0.0154521046582322	1.81101235900904	3.59667065653777e-09	8.82292289963956e-08	-7.05438751590048	-8.44409932826343	2.50713890770618
GNL2	0.175434497480865	0.298410660938464	-0.525185665435156	0.821819532342509	0.873278156313863	0.0588474029023292	0.0852235409912032	-0.755885002803248
KDM3B	0.523416623413215	0.654912434951159	-0.183816763458202	0.207849894558504	0.303392852294083	-0.517994655077977	-0.682250191473722	-0.281152488532237
RELB	5.05069248539318e-05	0.000742681372283952	-3.12919746879444	0.445497756583351	0.554435294079207	-0.256149131325615	-0.351154478621325	-4.29664907297695
NAPRT	0.543759580294677	0.669959435278564	0.173951492176796	0.292807637583418	0.396539071724692	-0.401714014403303	-0.533417599344952	0.264593078299448
SNX6	0.000103719832835384	0.00126318554060224	-2.89853285424153	3.43045300998746e-09	8.5365503748534e-08	7.06871759252263	8.46464852522051	-3.98413819185186
VARS2	0.0201778812020707	0.061854744717731	1.20862698114893	0.496234729162035	0.602512540028781	-0.220033909734625	-0.304312844748136	1.69512443921703
MTMR1	0.000225153695335537	0.00227616313878269	-2.64279661409857	0.330371711380005	0.436894220261346	0.359623700598757	0.480997146937419	-3.64752092078338
FAM98B	0.189999071534655	0.316318814494492	-0.499874975684251	3.10830270328638e-11	2.08942529768965e-09	8.67997315138378	10.5074766938719	-0.721248521301703
DLST	0.627978511691853	0.738060121824939	-0.131908259432636	0.604620243312939	0.695602218134646	0.157639041789939	0.218517316285016	-0.202055216793566
VAPA	0.948133022369468	0.965290425606681	0.0153420014104399	0.068721276721759	0.123722201151939	0.907552362030989	1.16290878066598	0.0231307271891133
TOMM34	0.000981282664348189	0.00660700211442166	-2.17999555420553	0.0109079107893697	0.0269753207098794	1.56903338328257	1.96225842260453	-3.0082058734721
CDK5RAP3	0.54838536786418	0.67341462967141	-0.171717452966418	0.0253455570697694	0.0539648718194678	1.26788885016388	1.59609815898119	-0.2609141416663
LSM14B	0.000550213335223797	0.00434763982113467	2.36174644208643	0.00318955642101024	0.009509875596284	-2.0218251642614	-2.49626971108158	3.2594688880577
UFD1	0.000749642298691231	0.00533720569191996	2.27268605948901	0.175007014523752	0.264400556676865	-0.577737634808801	-0.756944543839954	3.12514591629061
KDM2A	0.0259065414674485	0.0742482052245368	-1.12931403992995	0.0741025204626102	0.131805720245522	0.880065741356901	1.13016702003164	-1.58659056161311
NUP88	0.00775666127919876	0.0298058491322441	-1.52569850113881	0.00327673861834172	0.00973057893777208	2.01186131985498	2.48455820040563	-2.11032517307647
ARHGEF7	2.71116959618038e-05	0.000480582665405125	-3.31823189823181	0.554040283564551	0.654022747863046	0.184407146018873	0.256458657123983	-4.56684331444404
GK	0.0498380588539037	0.119576032642217	0.922355859932224	0.461369380573987	0.569351517413791	0.244619517547552	0.335951231420933	1.30243888138612
CBX3	0.0154006719002907	0.0500400990306998	-1.30068183949732	1.81553475567994e-09	5.02524486384994e-08	7.29884277163326	8.7409954327574	-1.81246033135684
HIBADH	0.00223107530432706	0.0119052018300998	1.92426323755808	0.292345083308975	0.396016265691509	0.402286975804306	0.534104205776541	2.65148577095248
GATAD2B	0.000515326621805052	0.00417893281110621	2.37893461138817	0.000100767095254356	0.000496733795272904	3.30387629178403	3.99668126037473	3.28791742127968
RAB5A	0.0593530481057508	0.136102849758679	0.866132781324865	0.89771582108411	0.929687292903432	0.0316631049984976	0.0468611208687103	1.22655697272429
F2	0.000229725910776794	0.00230885692073919	-2.63660297936466	0.235421937007339	0.335317541538247	-0.474543726636807	-0.628153071325436	-3.63879001798411
FUS	0.014910186827378	0.0488141220863432	1.3114545169949	0.00151775125238059	0.00508142333914744	-2.2940146220161	-2.81879940009444	1.82651691472333
TLN2	0.630555687529142	0.74024842009283	-0.130622510849434	0.0315103757199323	0.0646443538352634	-1.18946940125956	-1.50154641840263	-0.200276552677504
TMED10	0.261862638359328	0.399469795504828	0.398516052749218	3.16907460418258e-06	2.52355848480754e-05	4.59798662580849	5.49906753682628	0.581926460764744
STT3B	0.226412077946502	0.36136568469044	0.44205309045012	0.185726319540104	0.276957484857268	-0.557586893422933	-0.731126547412165	0.645100409437791
FAM91A1	0.310776747320539	0.452229531664636	0.344641080601411	0.00407772049015136	0.0116802884654253	-1.93254643141922	-2.38958254651893	0.507551483076275
ACSL5	0.116140145832435	0.222069226017246	0.653511621086381	0.0963324733516842	0.163188669714538	0.787309997857118	1.0162272889903	0.935017632976518
FABP5	0.396814449363865	0.539084406799834	-0.268343230105566	0.0206891398591197	0.0458028177548347	1.339107803705	1.68425756453983	-0.40141252209059
WDR11	0.0416965404717614	0.105742916943575	-0.975748713648839	0.000241437440437626	0.00105986708032774	-2.97474859690487	-3.6171953816511	-1.37989997659341
TTI1	7.54204234573363e-05	0.000997955030943635	-3.00088902810446	1.06820607126117e-13	2.55019270480712e-11	10.5934270009495	12.9713449580017	-4.12251103352324
ANAPC7	0.00368752879205691	0.0175106871813638	-1.75669681032898	0.000764098913394354	0.00282498283980655	2.54898418593302	3.11685041791543	-2.433264580049
GTF3C2	0.110469177952836	0.214072806096547	-0.669438498106347	0.140092796613297	0.220602468898822	-0.656389631410177	-0.853584194989197	-0.956758877745618
GET3	0.000341759708470606	0.00308716972258963	2.51043949375796	0.0882247420473566	0.151761802870428	0.818837522841404	1.05440960276197	3.46627913945122
TRABD	0.523921643960477	0.654912434951159	-0.183816763458202	3.49794719447292e-06	2.73908476333183e-05	-4.56239452792213	-5.45618675098145	-0.280733659848602
SPTLC1	0.224967709718768	0.359725939296987	0.444028244729795	0.890823394610674	0.925326488160716	-0.0337050056512087	-0.0502083861407958	0.647879812987866
SMARCD1	0.0041591591590453	0.0190174980629138	-1.72084661930935	0.14539667411211	0.227707469048194	0.642622723828354	0.837445527667339	-2.38099446011774
RANBP1	0.00396920702799956	0.018475373720257	-1.73340676792616	0.359281328801348	0.466044472440781	0.331572638644614	0.444565351705011	-2.40129624834077
INTS13	0.161180036345414	0.280520466753148	-0.552035447157585	0.00757846427195833	0.019807513379717	-1.70317004204102	-2.12041879249289	-0.792688750632293
ACSF2	0.00539327778964274	0.0227325780449437	1.64335130922868	0.0419921058607569	0.0826744541404632	-1.08262866384174	-1.37683234539603	2.26814721008418
SCAF4	0.00637251062695731	0.0257487236574013	1.58924429370185	0.345185276459154	0.451866209143293	-0.344990134285756	-0.461947736968746	2.1956894316178
TUBGCP3	0.50543245785358	0.638464140021068	-0.194863490300835	2.5545573626641e-11	1.78680931204722e-09	8.74792179284661	10.5926843407763	-0.296336872004396
HSD17B12	0.0137026776018599	0.0457581027530496	-1.33953199079202	1.67305150181026e-06	1.44569525431885e-05	4.83992324460444	5.77649068987578	-1.86319456028237
CDK6	0.0391237372444341	0.101505996981048	-0.99350829884594	0.966431593480987	0.977956975143224	0.00968025141782446	0.0148288810302895	-1.40755966648382
AGO2	0.821344716498789	0.884105302158338	0.0534960048707433	0.0766476489247932	0.135679969505721	0.867484262695693	1.11550116207051	0.0854745322195395
POLDIP3	0.000752498577655238	0.00534284312475104	2.27222757727792	0.101398020338642	0.169685144931396	-0.770356176284042	-0.993970523941507	3.12349431662058
PRPF4B	0.00244139571215076	0.0127643072788812	-1.89400274945532	0.896584689088773	0.929073543688386	0.0319499067233958	0.0474086818220387	-2.61236182251842
SAR1A	0.0104693585127808	0.0372435736509646	-1.42894865361897	1.04090436634908e-07	1.3709213741025e-06	5.86298745241151	6.98258916969673	-1.98007992795769
CDC37	0.292460195599475	0.431889863744046	0.364626988524128	9.32574955913877e-05	0.000466377581817413	3.33126233373573	4.03031625160343	0.533933233882095
PGLS	0.593078700809378	0.710469386633206	-0.148454630618574	1.25031415561507e-10	6.08564207829308e-09	8.21569359387619	9.90298085186547	-0.226887672471561
SDCBP	0.553064935213955	0.67803507926751	0.16874783660756	0.36732743325415	0.474136357736529	-0.324096740823354	-0.434946635863816	0.257223875296567
RPA2	0.0723992472771705	0.156226986832769	0.806243943440703	0.0147988989281683	0.0346132403308627	-1.46075774216959	-1.82977059590298	1.14026594906626
MARK3	0.85120316217432	0.903388038111597	0.0441256642910297	0.0329039488264178	0.0671307998129832	1.17307817849219	1.4827519789311	0.0699667716652074
PITPNA	0.126490817791725	0.235424837428972	0.628147720807269	1.16790050721283e-07	1.50374453366507e-06	5.82282593837423	6.93259415295041	0.897940999603754
NAXE	0.0225385775698862	0.0673554719986899	1.17162711616518	3.72578254116133e-05	0.000212152370000562	3.67335211227155	4.42878249671023	1.6470734961445
CSTF2	0.767578018313044	0.846396212779786	0.0724262885656479	1.2986379149166e-06	1.15892238751867e-05	4.93594564755754	5.88651192165525	0.114877470963718
NOL10	2.76166897763719e-06	9.65837745152033e-05	-4.01509582627991	0.0684060941471287	0.123369318224926	-0.908792835298055	-1.16490520622471	-5.5588283785456
GALNT2	0.636912945159901	0.74467165216798	0.128035178372755	0.000830595432668253	0.00303184905464801	2.51829242453249	3.08061046134609	0.195919924054551
QDPR	0.582420829898718	0.701561604737203	0.153934187183419	3.63132011737972e-05	0.000208378192101523	3.68114773424752	4.43993546436622	0.23476310116016
SETD3	0.60315304971194	0.719668092510144	0.142867751937992	5.15428398089576e-05	0.00028171672529162	-3.55018736854055	-4.28783165719792	0.219572471920462
ELP3	0.000721055036094606	0.00521254311009173	-2.28295034019132	0.00209064138879791	0.00670871657062492	2.17336055577859	2.67972045605027	-3.14203158554411
PTBP3	0.0952190126657685	0.19140001280861	-0.718058037495912	0.000489951919475056	0.00193637121458205	2.7130113820532	3.30984653656577	-1.02127632607545
PPP4R2	0.193671803049464	0.320782480826889	0.493789358243143	0.678344728534983	0.759159419437205	0.119667014997947	0.16854954558354	0.712933604223693
PAF1	0.0584847372359498	0.134780498634584	-0.87037294124338	0.000467473391963573	0.00186700792963229	2.72885383749375	3.33024310361982	-1.23295745697858
CDH17	0.997234007910744	0.997681538898408	-0.00100806389346616	0.025783054761041	0.0547836992787966	1.26134864528167	1.58866562898148	-0.00120291950226047
POTEI	0.20303664261979	0.332568880443048	0.478118391569198	0.0286382235964206	0.0598431349758067	-1.22298566335498	-1.54305392442978	0.692425576611438
FDPS	0.363437656088666	0.505958393737207	0.295885194846502	0.0363139453821717	0.0729662194480282	1.13687815498611	1.43992656395898	0.439570077071267
PIP4K2A	0.0158611273880853	0.0512280701332531	-1.29049200458171	5.72992856764277e-05	0.000309260795267143	3.50967513165641	4.24185079214639	-1.7996659468404
SHMT1	0.120091523515962	0.226868727554183	0.644225364787917	0.0405002764863802	0.0800417835408568	1.09668324270796	1.39254201194337	0.920487645554296
DNAJB1	0.00010250870155917	0.00125433815430323	-2.90158536721303	0.0789958285028407	0.138651206622822	0.85807634658844	1.10239584169729	-3.98923926749863
WDR77	0.00717271688412214	0.0281257443880426	-1.55089597450401	0.0159356472058514	0.0367243588323629	1.43504577778406	1.79763029351927	-2.1443163109588
CDK2	0.13287671002752	0.243458354372547	-0.613575317870424	1.34633587526776e-05	8.83223636297327e-05	4.05392931713283	4.87084658158405	-0.87655113337561
CHAMP1	0.0220824827363123	0.0662820163730429	1.17860428832805	0.000717147806174779	0.00267239528060523	-2.57309930387273	-3.14439132579576	1.65595210041454
YBX1	0.349935359036431	0.492325473871315	0.307747692410211	0.00115579410472892	0.00401502703763551	-2.39631152578845	-2.93711952503682	0.456012172239728
RAB11FIP1	0.00103283662812995	0.00685379793230846	2.16406870384211	0.0700186251087945	0.125533911868071	-0.901238937547792	-1.15478642132772	2.98596836881227
CRNKL1	0.111263030101563	0.214934337590794	-0.667694196723862	0.414058910253954	0.523362373498038	-0.281197503647932	-0.382937865212139	-0.953649116797948
TMEM209	0.689001857606272	0.786215523582465	-0.104458385420984	0.735048718402768	0.806255371473293	-0.0935273789694632	-0.133683875293625	-0.161779607196778
NT5DC1	0.0929954598076809	0.188098671342148	0.725614272130703	0.653408295721285	0.737823676502761	-0.132047412528142	-0.184815355989895	1.03153825390416
DDX10	0.134017858042408	0.245115347430214	-0.610629495375498	0.807687766490884	0.862689203334051	0.0641456371792119	0.0927564950383685	-0.872837327511852
PICALM	0.240028463389664	0.376139063428671	0.424651561152062	0.0643493551789643	0.117320275592222	-0.930626925507025	-1.19145580064181	0.619737255121292
PPP6C	0.299728034582914	0.440736450852603	-0.355821029931411	7.95548000386266e-05	0.00041171210262559	3.38540636636113	4.09933361152466	-0.523272634113924
YWHAH	0.72248187034764	0.812287397654138	0.0902902846355602	2.21765582822637e-08	4.01349180660829e-07	6.39647761928206	7.65410585381366	0.141173046435451
SEC61A1	0.0690109186764575	0.150844812106987	-0.821469621598056	1.30318055108931e-06	1.16097461831984e-05	4.93517727487308	5.88499541014339	-1.16108219120782
OAS2	0.0103402797111554	0.0368969753867374	1.43300923348018	0.000380726475522998	0.00157777440937313	-2.80195509223444	-3.41938692152095	1.9854677131407
RPS4Y1	6.92884731160018e-05	0.000938840672378077	-3.02740810419621	0.621968075245556	0.711291815614449	-0.14795218842563	-0.206231906467564	-4.15933900894515
PIK3C3	3.29054909523096e-05	0.00055260099178687	-3.25758833996388	0.000488147749123638	0.00193316966294105	2.71373002882422	3.31144870890432	-4.4827316251105
BLVRB	0.000491315147638822	0.00405337890081457	2.39218279748169	0.0525262344638898	0.0997709319578326	1.00099597102861	1.27962373207659	3.30863984601266
ZC3H14	0.0383385574653734	0.100222410828673	0.999035154606946	0.648482783821606	0.734313473870189	-0.134118502877863	-0.188101549249176	1.41636423200606
PAK1IP1	0.0232286769193048	0.0690193063916887	-1.1610294094574	2.37732445595523e-11	1.68562073753757e-09	8.77324013441067	10.6239115419509	-1.63397552644639
ARIH1	0.0794979502936568	0.167746184557671	0.775347349217951	4.29728948363301e-05	0.000240722623022559	-3.61848309297312	-4.36680538941366	1.09964406867221
PSMB7	0.443310728329412	0.583119778864812	0.234242227475946	4.56000867994965e-07	4.74901507593951e-06	5.32339645173048	6.34103433065779	0.353291758441507
RABGGTA	0.292089427262016	0.431711843377554	-0.364806036951873	9.31539335684133e-05	0.000466310212911129	3.33132507272399	4.03079880162671	-0.534484162865089
PHGDH	0.000762961509342163	0.00538528661043688	2.26879117815637	0.82124186878435	0.873278156313863	0.0588474029023292	0.0855289174133745	3.117497371222
IDH1	0.141148046862588	0.254735805634851	0.593910006364539	0.0295336738654611	0.0615156120433104	1.21101465066667	1.52968252525796	0.85032512702942
KIF2A	0.103693409160407	0.204402645805993	0.689513486954613	0.11189877642801	0.183287362908664	-0.736867477253975	-0.951174662296215	0.984248846853308
FBLN1	0.0126912943776587	0.043245648254616	1.36405758840945	0.0126127800281327	0.0304779409083169	-1.51601437730497	-1.89918917846978	1.8964940822073
FN1	0.211997465930348	0.344629046374208	0.462648121698143	0.891516755396078	0.925860900066232	0.0334542561597716	0.0498704901693023	0.673669330293155
LUC7L	0.29787747144223	0.438653960637791	0.357877945011968	0.165693511793771	0.253004692013379	-0.596871424687327	-0.78069449729781	0.525962341357966
NAGK	2.76190834196638e-05	0.000484597884000609	3.31461848654367	1.71452571456069e-06	1.47660317779803e-05	-4.8307362012673	-5.7658559969252	4.55879073822616
ELF1	0.342212354793876	0.484400907774257	0.314795051654128	0.101256656624287	0.169516147013164	-0.770788927403554	-0.994576416605454	0.465704315303547
ECI1	0.00117391378431383	0.00749220437436301	-2.12539038433371	0.00667886288406824	0.0178194815917202	1.749104934706	2.17529747243642	-2.9303637977832
HSDL2	0.564838222567655	0.687906503531808	0.162470584670728	0.0434479327060804	0.0851520256291829	1.06980501641409	1.36203088286781	0.24807592228106
IK	0.665422787212746	0.767772703212923	0.114767332508713	0.0640472393573514	0.116934219017161	-0.932058380577464	-1.19349958500918	0.176902330922408
DIAPH2	1.30650991404216e-06	5.82973734058812e-05	4.23435101198248	0.0125091842199724	0.0303125175667496	-1.51837799237068	-1.90277101167481	5.88388729041621
PIK3CD	0.0147843809657838	0.0484942686178054	1.31430958623784	0.00362437630233746	0.0105808075244775	1.97548118579408	2.4407667178538	1.83019685502508
THOC6	0.588462760119857	0.706552876242249	-0.150855331337095	0.00115747161032074	0.00401815764924222	2.39597302805247	2.93648965226012	-0.230281015549833
INTS1	0.0756654012302876	0.161104120431085	-0.792893351836529	0.0236311124526791	0.051070830085623	1.29182708323168	1.62651583314174	-1.12110266065384
SMC5	0.964538593847517	0.975850618013047	0.0106166584992169	0.873180089937102	0.911669392621215	-0.0401626254777284	-0.0588961755385188	0.0156803903532445
PACSIN1	0.00165130465936793	0.00958200999651168	-2.0185433803963	0.00054478405027945	0.00211221141891119	2.67526261385075	3.2637756158108	-2.78217279368083
IGHG4	0.484596245448691	0.620705312160957	0.207114537791148	0.149939147392016	0.23340903064694	-0.631882345016175	-0.824084963037695	0.314619955009144
UBE2K	0.000163694540792688	0.00178751675768556	2.74774987806604	1.17756952858665e-13	2.55019270480712e-11	10.5934270009495	12.9290134408954	3.7859658040526
THOC3	1.98735298112832e-06	7.91272233101554e-05	-4.10167407403283	0.935161756851442	0.957167738474009	-0.0190119477924437	-0.0291132618205432	-5.70172498938664
CRYBG1	0.153459381093015	0.27042397036662	0.567954815183957	0.000246425037213296	0.00107818765225361	2.96730564615682	3.60831516918954	0.814006557656402
CELF1	0.048481067579598	0.117535365710538	-0.929831437035084	0.00351515457655714	0.0103377500501476	-1.98557397257014	-2.45405557241663	-1.31442782533468
FBXL18	0.00571094203572612	0.0237047602060292	1.6251644335838	0.000710843258022766	0.00265272148776196	2.57630834469448	3.14822615128184	2.2432922477659
RPS6	0.320153981418243	0.462494280720297	-0.334893633448134	1.22953506447805e-05	8.211707733856e-05	-4.08556651617338	-4.91025908132772	-0.494641092942667
SCAMP3	0.8899913901338	0.92706690185803	-0.0328889238281414	0.00011209557610239	0.000546333994261742	3.26254177576041	3.95041152667561	-0.0506141947432526
BPTF	0.00788860753541442	0.0302455056320778	-1.5193391507372	0.115427198859273	0.18823288635652	-0.725304498254931	-0.937691843496746	-2.10299964990284
DTYMK	0.101924158151513	0.201666453590302	-0.695366338933002	2.45236042259716e-09	6.44335916109792e-08	7.19088765984789	8.61041570134694	-0.991722866941417
CTBP1	5.65664236911968e-05	0.000808323910651237	-3.09241457434966	4.8188064437074e-05	0.000265907698855325	3.57526908830972	4.3170605175913	-4.24744127786691
NUDT5	0.0495919395329998	0.119168003260356	0.923840337488785	4.37255308435156e-10	1.64002425830461e-08	7.7851497280682	9.35926490932761	1.30458890618747
NOC3L	0.405702799828064	0.548138264659374	-0.261109879463356	0.00558820369961425	0.0153202025154679	1.81473549379161	2.2527277714902	-0.391791995140922
HSPA6	0.108434118998096	0.211077472709343	-0.675558114395224	0.453699964078459	0.562883752174042	0.24958128721295	0.343231255119101	-0.964834044724301
ANAPC5	0.0586982201075769	0.13507353666121	-0.869429728755669	0.121275274635064	0.19597902638498	0.707790404218309	0.916227733215131	-1.2313750675629
RAB11B	0.689294964925515	0.786376622978723	-0.10436940547888	4.13839415470488e-06	3.16400711148486e-05	4.49976254904441	5.38316814801991	-0.161594893873507
PSMB3	0.0471905212788872	0.115161781301047	0.938691626155608	7.10040178397265e-10	2.29697997711515e-08	7.63884279055434	9.14871707555906	1.32614522529969
RHOG	0.930701242251614	0.956005086305686	0.0195397971081923	0.00166494218723441	0.00550654361733247	2.25912091638008	2.77860084215826	0.0311897064130675
TRAF1	0.776159078608924	0.852979712996348	0.0690612978342506	0.0635825160589526	0.116249771501638	-0.934607892078224	-1.19666229037376	0.110049258275754
SOD2	0.00238997028262654	0.0125782212136363	1.90038077158738	9.32814759970415e-09	1.96270292585645e-07	6.70714543011207	8.03020459066934	2.62160749912364
FCRLA	1.15151376213334e-08	2.83820725371532e-06	-5.54695589434067	0.861367809741347	0.903249550895708	-0.0441922456952453	-0.064811362330704	-7.9387308672674
WDFY1	0.625505841452295	0.736827090431743	-0.1326344151012	0.354753403956007	0.461473641336088	0.33585310016182	0.450073428676075	-0.203768630177352
ANXA4	0.0828222303016481	0.172858009694085	0.762310491821032	1.39685297499342e-05	9.07165746369628e-05	4.04231335664727	4.85484930291181	1.08185307865546
DNPH1	0.0490878733460954	0.118167565422437	0.927501712042434	0.005694928099521	0.0155469134193675	1.80835582001292	2.24451175467152	1.30902578260907
MTA3	0.000743557402882109	0.00530788035593283	-2.2750788750585	0.440206181797617	0.549435060763074	0.260083630663367	0.356343862959993	-3.12868549816741
ABCF3	0.0237937381802206	0.0700947005240875	-1.15431481541632	0.962252705448022	0.975323136936628	-0.0108514731852967	-0.0167108591790764	-1.62353732158167
ARF6	0.276649224136842	0.416502729532371	-0.380382148118027	0.215959603572416	0.312848281021781	0.504666226957216	0.66562747841542	-0.558070543427638
GALNT1	0.0730983924818917	0.157255727134776	0.803393528917747	0.372011434593297	0.479584355032355	0.319134992866646	0.42944371091259	1.13609217357457
HLA-B	0.287455076463186	0.427671019193289	0.368890178386802	0.500754858177451	0.606152279215736	0.217418257491762	0.300374828615665	0.541430017299857
RFC4	0.0879241172689792	0.180736787523525	-0.74295344128299	0.262017373764792	0.365454574671668	-0.437166597353063	-0.581669910664924	-1.05589198317179
RTF1	0.00182926750614119	0.0103478564063244	1.98514960647015	0.420709887902129	0.530086265769577	0.275653447948175	0.376017280683578	2.73772278006434
VPS11	0.0644194568324372	0.143668179459662	0.842639411513516	0.930161124888353	0.953697560944316	0.0205893280605204	0.0314418153289913	1.19098294135535
MOB3A	0.282017953040205	0.422007784023157	-0.374679538310538	0.00012091604045561	0.000582420851064219	3.23476308537765	3.91751608276807	-0.549723243956821
TTC1	0.0378520733798041	0.0993520952402971	1.00282296960395	0.00122735446130268	0.00421831785637626	2.37486069864366	2.91102999443962	1.4219103266594
GRB2	0.0325051097663096	0.0884576488698308	1.05326460799635	2.09435762128281e-11	1.51494187601609e-09	8.81960402947832	10.6789491585269	1.4880483630556
PSMD4	0.000143035088380166	0.001608675200518	2.79353163325462	0.41673836287589	0.526363534955005	0.278714205101488	0.380136518696956	3.84455741134188
THUMPD1	0.819672830323737	0.882960784548525	-0.0540585845678228	3.96180997940234e-07	4.22810895946113e-06	5.37385382933931	6.40210635839769	-0.0863594602239026
RAN	0.476789550990923	0.612676940399458	0.212768465099303	4.66337344315967e-06	3.51348194203704e-05	4.45426227422974	5.33129980483084	0.321673270878367
GSK3A	0.000930972496016477	0.00631682452416986	-2.19950118725685	0.233702064551907	0.333925096474726	-0.476350939882718	-0.631337450981584	-3.03106314931374
ARL8B	0.521033556063793	0.654101775832235	-0.184354671792827	5.19936967935939e-05	0.000283881196839285	3.54686337245963	4.28404930278221	-0.283134305982527
