Type	Chromosome	Position	Position_offset	-log10(q-value)	G-score	average_amplitude	frequency
Amp	10	47491698	1721949393	0.000000	0	0	0
Amp	10	47492197	1721949892	0.000000	0	0	0
Amp	10	47492198	1721949893	0.000000	0.000000	0.493629	0.052632
Amp	10	69573121	1744030816	0.000000	0.000000	0.493629	0.052632
Amp	10	69573122	1744030817	0.000000	0	0	0
Amp	10	69573621	1744031316	0.000000	0	0	0
Amp	10	69573622	1744031317	0.000000	0.074617	0.522127	0.105263
Amp	10	69633067	1744090762	0.000000	0.074617	0.522127	0.105263
Amp	10	69633068	1744090763	0.223286	0	0	0
Amp	10	69633567	1744091262	0.223286	0	0	0
Amp	10	69633568	1744091263	0.223286	0.179596	0.618811	0.157895
Amp	10	69947383	1744405078	0.223286	0.179596	0.618811	0.157895
Amp	10	69947384	1744405079	0.000000	0	0	0
Amp	10	69952865	1744410560	0.000000	0	0	0
Amp	10	69952866	1744410561	0.000000	0.104979	0.646306	0.105263
Amp	10	69957083	1744414778	0.000000	0.104979	0.646306	0.105263
Amp	10	69957084	1744414779	0.000000	0	0	0
Amp	10	69959259	1744416954	0.000000	0	0	0
Amp	10	69959260	1744416955	0.000000	0.000000	0.480433	0.052632
Amp	10	85601763	1760059458	0.000000	0.000000	0.480433	0.052632
Amp	10	85601764	1760059459	0.000000	0	0	0
Amp	10	85602263	1760059958	0.000000	0	0	0
Amp	10	85602264	1760059959	0.000000	0.061446	0.470868	0.052632
Amp	10	86363431	1760821126	0.000000	0.061446	0.470868	0.052632
Amp	10	86363432	1760821127	0.000000	0	0	0
Amp	10	86366293	1760823988	0.000000	0	0	0
Amp	10	86366294	1760823989	0.000000	0.000000	0.000000	0.000000
Amp	10	96513001	1770970696	0.000000	0.000000	0.000000	0.000000
Amp	10	96513002	1770970697	0.000000	0	0	0
Amp	10	96522235	1770979930	0.000000	0	0	0
Amp	10	96522236	1770979931	0.000000	0.068281	0.515940	0.052632
Amp	10	96522355	1770980050	0.000000	0.068281	0.515940	0.052632
Amp	10	96522356	1770980051	0.000000	0	0	0
Amp	10	96527191	1770984886	0.000000	0	0	0
Amp	10	96527192	1770984887	0.000000	0.124004	0.468498	0.105263
Amp	10	96982690	1771440385	0.000000	0.124004	0.468498	0.105263
Amp	10	96982691	1771440386	0.000000	0.055723	0.421056	0.052632
Amp	10	97056391	1771514086	0.000000	0.055723	0.421056	0.052632
Amp	10	97056392	1771514087	0.000000	0	0	0
Amp	10	97056393	1771514088	0.000000	0	0	0
Amp	10	97056394	1771514089	0.000000	0.000000	0.000000	0.000000
Amp	10	109877888	1784335583	0.000000	0.000000	0.000000	0.000000
Amp	10	109877889	1784335584	0.000000	0	0	0
Amp	10	109877968	1784335663	0.000000	0	0	0
Amp	10	109877969	1784335664	0.000000	0.069024	0.521558	0.052632
Amp	10	111077486	1785535181	0.000000	0.069024	0.521558	0.052632
Amp	10	111077487	1785535182	0.000000	0	0	0
Amp	10	111078269	1785535964	0.000000	0	0	0
Amp	10	111078270	1785535965	0.000000	0.000000	0.000000	0.000000
Amp	10	118701417	1793159112	0.000000	0.000000	0.000000	0.000000
Amp	10	118701418	1793159113	0.000000	0	0	0
Amp	10	118707479	1793165174	0.000000	0	0	0
Amp	10	118707480	1793165175	0.000000	0.065616	0.495809	0.052632
Amp	10	118707599	1793165294	0.000000	0.065616	0.495809	0.052632
Amp	10	118707600	1793165295	0.622133	0	0	0
Amp	10	118708099	1793165794	0.622133	0	0	0
Amp	10	118708100	1793165795	0.622133	0.299885	0.755327	0.157895
Amp	10	119575154	1794032849	0.622133	0.299885	0.755327	0.157895
Amp	10	119575155	1794032850	0.223286	0	0	0
Amp	10	119575654	1794033349	0.223286	0	0	0
Amp	10	119575655	1794033350	0.223286	0.183079	0.691687	0.105263
Amp	10	119580032	1794037727	0.223286	0.183079	0.691687	0.105263
Amp	10	119580033	1794037728	0.000000	0	0	0
Amp	10	119581904	1794039599	0.000000	0	0	0
Amp	10	119581905	1794039600	0.000000	0.065616	0.495809	0.052632
Amp	10	120282610	1794740305	0.000000	0.065616	0.495809	0.052632
Amp	10	120282611	1794740306	0.000000	0.000000	0.000000	0.000000
Amp	10	122566040	1797023735	0.000000	0.000000	0.000000	0.000000
Amp	10	122566041	1797023736	0.000000	0	0	0
Amp	10	122572292	1797029987	0.000000	0	0	0
Amp	10	122572293	1797029988	0.000000	0.084272	0.931232	0.052632
Amp	10	122578797	1797036492	0.000000	0.084272	0.931232	0.052632
Amp	10	122578798	1797036493	0.325397	0	0	0
Amp	10	122580793	1797038488	0.325397	0	0	0
Amp	10	122580794	1797038489	0.325397	0.208474	0.955891	0.105263
Amp	10	122598033	1797055728	0.325397	0.208474	0.955891	0.105263
Amp	10	122598034	1797055729	0.000000	0	0	0
Amp	10	122600909	1797058604	0.000000	0	0	0
Amp	10	122600910	1797058605	0.000000	0.084272	0.931232	0.052632
Amp	10	122697223	1797154918	0.000000	0.084272	0.931232	0.052632
Amp	10	122697224	1797154919	0.000000	0	0	0
Amp	10	122697981	1797155676	0.000000	0	0	0
Amp	10	122697982	1797155677	0.000000	0.000000	0.410948	0.052632
Amp	10	133786922	1808244617	0.000000	0.000000	0.410948	0.052632
Amp	11	1	1808244618	0.000000	0	0	0
Amp	11	60500	1808305117	0.000000	0	0	0
Amp	11	60501	1808305118	0.000000	0.059940	0.581593	0.105263
Amp	11	1018828	1809263445	0.000000	0.059940	0.581593	0.105263
Amp	11	1018829	1809263446	0.000000	0	0	0
Amp	11	1019264	1809263881	0.000000	0	0	0
Amp	11	1019265	1809263882	0.000000	0.000000	0.615417	0.052632
Amp	11	9527630	1817772247	0.000000	0.000000	0.615417	0.052632
Amp	11	9527631	1817772248	2.075950	0	0	0
Amp	11	9528130	1817772747	2.075950	0	0	0
Amp	11	9528131	1817772748	2.075950	0.705741	1.398937	0.263158
Amp	11	9748064	1817992681	2.075950	0.705741	1.398937	0.263158
Amp	11	9748065	1817992682	0.223286	0	0	0
Amp	11	9750477	1817995094	0.223286	0	0	0
Amp	11	9750478	1817995095	0.223286	0.182016	0.893983	0.157895
Amp	11	9779795	1818024412	0.223286	0.182016	0.893983	0.157895
Amp	11	9779796	1818024413	0.000000	0	0	0
Amp	11	9780295	1818024912	0.000000	0	0	0
Amp	11	9780296	1818024913	0.000000	0.000000	0.509150	0.105263
Amp	11	17393118	1825637735	0.000000	0.000000	0.509150	0.105263
Amp	11	17393119	1825637736	0.000000	0	0	0
Amp	11	17393668	1825638285	0.000000	0	0	0
Amp	11	17393669	1825638286	0.000000	0.057124	0.498654	0.210526
Amp	11	17993021	1826237638	0.000000	0.057124	0.498654	0.210526
Amp	11	17993022	1826237639	0.000000	0	0	0
Amp	11	17995791	1826240408	0.000000	0	0	0
Amp	11	17995792	1826240409	0.000000	0.000000	0.522123	0.105263
Amp	11	36501524	1844746141	0.000000	0.000000	0.522123	0.105263
Amp	11	36501525	1844746142	0.622133	0	0	0
Amp	11	36502024	1844746641	0.622133	0	0	0
Amp	11	36502025	1844746642	0.622133	0.339089	1.600928	0.105263
Amp	11	36632774	1844877391	0.622133	0.339089	1.600928	0.105263
Amp	11	36632775	1844877392	0.000000	0	0	0
Amp	11	36633274	1844877891	0.000000	0	0	0
Amp	11	36633275	1844877892	0.000000	0.000000	0.639640	0.052632
Amp	11	46174203	1854418820	0.000000	0.000000	0.639640	0.052632
Amp	11	46174204	1854418821	0.263798	0	0	0
Amp	11	60370358	1868614975	0.263798	0	0	0
Amp	11	60370359	1868614976	0.263798	0.194811	0.791315	0.210526
Amp	11	60429164	1868673781	0.263798	0.194811	0.791315	0.210526
Amp	11	60429165	1868673782	0.622133	0	0	0
Amp	11	60430800	1868675417	0.622133	0	0	0
Amp	11	60430801	1868675418	0.622133	0.313832	0.819794	0.263158
Amp	11	60517587	1868762204	0.622133	0.313832	0.819794	0.263158
Amp	11	60517588	1868762205	0.390172	0	0	0
Amp	11	60523864	1868768481	0.390172	0	0	0
Amp	11	60523865	1868768482	0.390172	0.232632	0.809968	0.210526
Amp	11	60529472	1868774089	0.390172	0.232632	0.809968	0.210526
Amp	11	60529473	1868774090	0.000000	0	0	0
Amp	11	60529972	1868774589	0.000000	0	0	0
Amp	11	60529973	1868774590	0.000000	0.113611	0.768721	0.157895
Amp	11	60703498	1868948115	0.000000	0.113611	0.768721	0.157895
Amp	11	60703499	1868948116	0.000000	0	0	0
Amp	11	60706956	1868951573	0.000000	0	0	0
Amp	11	60706957	1868951574	0.000000	0.000000	0.694815	0.105263
Amp	11	61489818	1869734435	0.000000	0.000000	0.694815	0.105263
Amp	11	61489819	1869734436	0.000000	0	0	0
Amp	11	61489834	1869734451	0.000000	0	0	0
Amp	11	61489835	1869734452	0.000000	0.061081	0.585194	0.105263
Amp	11	61784392	1870029009	0.000000	0.061081	0.585194	0.105263
Amp	11	61784393	1870029010	0.000000	0	0	0
Amp	11	61785776	1870030393	0.000000	0	0	0
Amp	11	61785777	1870030394	0.000000	0.000000	0.674218	0.052632
Amp	11	63914619	1872159236	0.000000	0.000000	0.674218	0.052632
Amp	11	63914620	1872159237	0.000000	0	0	0
Amp	11	63914645	1872159262	0.000000	0	0	0
Amp	11	63914646	1872159263	0.000000	0.070174	0.588098	0.157895
Amp	11	67034846	1875279463	0.000000	0.070174	0.588098	0.157895
Amp	11	67034847	1875279464	0.263798	0	0	0
Amp	11	67039800	1875284417	0.263798	0	0	0
Amp	11	67039801	1875284418	0.263798	0.197155	0.559032	0.263158
Amp	11	67048766	1875293383	0.263798	0.197155	0.559032	0.263158
Amp	11	67048767	1875293384	0.390172	0	0	0
Amp	11	67070432	1875315049	0.390172	0	0	0
Amp	11	67070433	1875315050	0.390172	0.250749	0.640026	0.263158
Amp	11	67121396	1875366013	0.390172	0.250749	0.640026	0.263158
Amp	11	67121397	1875366014	0.622133	0	0	0
Amp	11	67121896	1875366513	0.622133	0	0	0
Amp	11	67121897	1875366514	0.622133	0.303952	0.600357	0.315789
Amp	11	67662666	1875907283	0.622133	0.303952	0.600357	0.315789
Amp	11	67662667	1875907284	0.390172	0	0	0
Amp	11	67663166	1875907783	0.390172	0	0	0
Amp	11	67663167	1875907784	0.390172	0.232542	0.609848	0.263158
Amp	11	67663286	1875907903	0.390172	0.232542	0.609848	0.263158
Amp	11	67663287	1875907904	0.223286	0	0	0
Amp	11	67663288	1875907905	0.223286	0	0	0
Amp	11	67663289	1875907906	0.223286	0.179339	0.661807	0.210526
Amp	11	67831267	1876075884	0.223286	0.179339	0.661807	0.210526
Amp	11	67831268	1876075885	0.000000	0.123769	0.723088	0.157895
Amp	11	68003184	1876247801	0.000000	0.123769	0.723088	0.157895
Amp	11	68003185	1876247802	0.000000	0	0	0
Amp	11	68003646	1876248263	0.000000	0	0	0
Amp	11	68003647	1876248264	0.000000	0.053594	0.762086	0.105263
Amp	11	68018892	1876263509	0.000000	0.053594	0.762086	0.105263
Amp	11	68018893	1876263510	0.000000	0	0	0
Amp	11	68019710	1876264327	0.000000	0	0	0
Amp	11	68019711	1876264328	0.000000	0.000000	0.674218	0.052632
Amp	11	68600503	1876845120	0.000000	0.000000	0.674218	0.052632
Amp	11	68600504	1876845121	0.000000	0	0	0
Amp	11	68601855	1876846472	0.000000	0	0	0
Amp	11	68601856	1876846473	0.000000	0.108861	0.765394	0.105263
Amp	11	68614683	1876859300	0.000000	0.108861	0.765394	0.105263
Amp	11	68614684	1876859301	0.238767	0	0	0
Amp	11	68615183	1876859800	0.238767	0	0	0
Amp	11	68615184	1876859801	0.238767	0.188249	0.737094	0.157895
Amp	11	68938363	1877182980	0.238767	0.188249	0.737094	0.157895
Amp	11	68938364	1877182981	0.000000	0	0	0
Amp	11	68939523	1877184140	0.000000	0	0	0
Amp	11	68939524	1877184141	0.000000	0.079388	0.677355	0.105263
Amp	11	68980995	1877225612	0.000000	0.079388	0.677355	0.105263
Amp	11	68980996	1877225613	0.000000	0	0	0
Amp	11	68981495	1877226112	0.000000	0	0	0
Amp	11	68981496	1877226113	0.000000	0.000000	0.674218	0.052632
Amp	11	69085307	1877329924	0.000000	0.000000	0.674218	0.052632
Amp	11	69085308	1877329925	0.000000	0	0	0
Amp	11	69085661	1877330278	0.000000	0	0	0
Amp	11	69085662	1877330279	0.000000	0.087445	0.699877	0.105263
Amp	11	69296480	1877541097	0.000000	0.087445	0.699877	0.105263
Amp	11	69296481	1877541098	0.000000	0	0	0
Amp	11	69296980	1877541597	0.000000	0	0	0
Amp	11	69296981	1877541598	0.000000	0.000000	0.674218	0.052632
Amp	11	72577603	1880822220	0.000000	0.000000	0.674218	0.052632
Amp	11	72577604	1880822221	0.000000	0	0	0
Amp	11	72578226	1880822843	0.000000	0	0	0
Amp	11	72578227	1880822844	0.000000	0.063641	0.610037	0.105263
Amp	11	72714330	1880958947	0.000000	0.063641	0.610037	0.105263
Amp	11	72714331	1880958948	0.000000	0	0	0
Amp	11	72714830	1880959447	0.000000	0	0	0
Amp	11	72714831	1880959448	0.000000	0.000000	0.674218	0.052632
Amp	11	72727136	1880971753	0.000000	0.000000	0.674218	0.052632
Amp	11	72727137	1880971754	0.000000	0	0	0
Amp	11	72727636	1880972253	0.000000	0	0	0
Amp	11	72727637	1880972254	0.000000	0.097145	0.704130	0.105263
Amp	11	72781190	1881025807	0.000000	0.097145	0.704130	0.105263
Amp	11	72781191	1881025808	0.726776	0	0	0
Amp	11	72781690	1881026307	0.726776	0	0	0
Amp	11	72781691	1881026308	0.726776	0.382388	0.890902	0.210526
Amp	11	73233650	1881478267	0.726776	0.382388	0.890902	0.210526
Amp	11	73233651	1881478268	0.432652	0	0	0
Amp	11	73234150	1881478767	0.432652	0	0	0
Amp	11	73234151	1881478768	0.432652	0.252623	0.861027	0.157895
Amp	11	73234438	1881479055	0.432652	0.252623	0.861027	0.157895
Amp	11	73234439	1881479056	0.000000	0.000000	0.674218	0.052632
Amp	11	73395527	1881640144	0.000000	0.000000	0.674218	0.052632
Amp	11	73395528	1881640145	0.000000	0	0	0
Amp	11	73396027	1881640644	0.000000	0	0	0
Amp	11	73396028	1881640645	0.000000	0.055340	0.546190	0.105263
Amp	11	74230407	1882475024	0.000000	0.055340	0.546190	0.105263
Amp	11	74230408	1882475025	0.000000	0	0	0
Amp	11	74230897	1882475514	0.000000	0	0	0
Amp	11	74230898	1882475515	0.000000	0.000000	0.674218	0.052632
Amp	11	75800517	1884045134	0.000000	0.000000	0.674218	0.052632
Amp	11	75800518	1884045135	0.000000	0	0	0
Amp	11	75801017	1884045634	0.000000	0	0	0
Amp	11	75801018	1884045635	0.000000	0.056965	0.552327	0.105263
Amp	11	77039041	1885283658	0.000000	0.056965	0.552327	0.105263
Amp	11	77039042	1885283659	0.000000	0	0	0
Amp	11	77040128	1885284745	0.000000	0	0	0
Amp	11	77040129	1885284746	0.000000	0.000000	0.674218	0.052632
Amp	11	77349323	1885593940	0.000000	0.000000	0.674218	0.052632
Amp	11	77349324	1885593941	0.000000	0	0	0
Amp	11	77353507	1885598124	0.000000	0	0	0
Amp	11	77353508	1885598125	0.000000	0.062783	0.574308	0.105263
Amp	11	78658269	1886902886	0.000000	0.062783	0.574308	0.105263
Amp	11	78658270	1886902887	0.000000	0	0	0
Amp	11	78658547	1886903164	0.000000	0	0	0
Amp	11	78658548	1886903165	0.000000	0.130053	0.563850	0.157895
Amp	11	78687543	1886932160	0.000000	0.130053	0.563850	0.157895
Amp	11	78687544	1886932161	0.263798	0	0	0
Amp	11	78688043	1886932660	0.263798	0	0	0
Amp	11	78688044	1886932661	0.263798	0.197853	0.565036	0.210526
Amp	11	79985816	1888230433	0.263798	0.197853	0.565036	0.210526
Amp	11	79985817	1888230434	0.000000	0.130053	0.563850	0.157895
Amp	11	80138376	1888382993	0.000000	0.130053	0.563850	0.157895
Amp	11	80138377	1888382994	0.000000	0.062783	0.574308	0.105263
Amp	11	82850513	1891095130	0.000000	0.062783	0.574308	0.105263
Amp	11	82850514	1891095131	0.153451	0	0	0
Amp	11	82853167	1891097784	0.153451	0	0	0
Amp	11	82853168	1891097785	0.153451	0.160406	0.628757	0.157895
Amp	11	82884913	1891129530	0.153451	0.160406	0.628757	0.157895
Amp	11	82884914	1891129531	0.983095	0	0	0
Amp	11	82885413	1891130030	0.983095	0	0	0
Amp	11	82885414	1891130031	0.983095	0.453451	0.822549	0.263158
Amp	11	83169738	1891414355	0.983095	0.453451	0.822549	0.263158
Amp	11	83169739	1891414356	0.622133	0.329510	0.728510	0.210526
Amp	11	83177204	1891421821	0.622133	0.329510	0.728510	0.210526
Amp	11	83177205	1891421822	0.153451	0	0	0
Amp	11	83177706	1891422323	0.153451	0	0	0
Amp	11	83177707	1891422324	0.153451	0.160406	0.545420	0.157895
Amp	11	83198650	1891443267	0.153451	0.160406	0.545420	0.157895
Amp	11	83198651	1891443268	0.000000	0	0	0
Amp	11	83210298	1891454915	0.000000	0	0	0
Amp	11	83210299	1891454916	0.000000	0.062783	0.449303	0.105263
Amp	11	102227584	1910472201	0.000000	0.062783	0.449303	0.105263
Amp	11	102227585	1910472202	0.390172	0	0	0
Amp	11	102229691	1910474308	0.390172	0	0	0
Amp	11	102229692	1910474309	0.390172	0.250851	0.604282	0.210526
Amp	11	102229811	1910474428	0.390172	0.250851	0.604282	0.210526
Amp	11	102229812	1910474429	0.622133	0	0	0
Amp	11	102229829	1910474446	0.622133	0	0	0
Amp	11	102229830	1910474447	0.622133	0.338328	0.615623	0.263158
Amp	11	102229949	1910474566	0.622133	0.338328	0.615623	0.263158
Amp	11	102229950	1910474567	1.016356	0	0	0
Amp	11	102230449	1910475066	1.016356	0	0	0
Amp	11	102230450	1910475067	1.016356	0.457343	0.662903	0.315789
Amp	11	102611923	1910856540	1.016356	0.457343	0.662903	0.315789
Amp	11	102611924	1910856541	0.622133	0	0	0
Amp	11	102616802	1910861419	0.622133	0	0	0
Amp	11	102616803	1910861420	0.622133	0.338328	0.615623	0.263158
Amp	11	102625316	1910869933	0.622133	0.338328	0.615623	0.263158
Amp	11	102625317	1910869934	0.000000	0	0	0
Amp	11	102625816	1910870433	0.000000	0	0	0
Amp	11	102625817	1910870434	0.000000	0.062783	0.449303	0.105263
Amp	11	113260332	1921504949	0.000000	0.062783	0.449303	0.105263
Amp	11	113260333	1921504950	0.000000	0	0	0
Amp	11	113262824	1921507441	0.000000	0	0	0
Amp	11	113262825	1921507442	0.000000	0.132954	0.575675	0.157895
Amp	11	113556478	1921801095	0.000000	0.132954	0.575675	0.157895
Amp	11	113556479	1921801096	0.000000	0.062783	0.550290	0.105263
Amp	11	114570428	1922815045	0.000000	0.062783	0.550290	0.105263
Amp	11	114570429	1922815046	0.000000	0	0	0
Amp	11	114570928	1922815545	0.000000	0	0	0
Amp	11	114570929	1922815546	0.000000	0.117813	0.517008	0.157895
Amp	11	116747967	1924992584	0.000000	0.117813	0.517008	0.157895
Amp	11	116747968	1924992585	0.000000	0	0	0
Amp	11	116748467	1924993084	0.000000	0	0	0
Amp	11	116748468	1924993085	0.000000	0.062783	0.550290	0.105263
Amp	11	121190816	1929435433	0.000000	0.062783	0.550290	0.105263
Amp	11	121190817	1929435434	0.009839	0	0	0
Amp	11	121191316	1929435933	0.009839	0	0	0
Amp	11	121191317	1929435934	0.009839	0.151964	0.591484	0.157895
Amp	11	121303593	1929548210	0.009839	0.151964	0.591484	0.157895
Amp	11	121303594	1929548211	0.622133	0	0	0
Amp	11	121304329	1929548946	0.622133	0	0	0
Amp	11	121304330	1929548947	0.622133	0.292231	0.708583	0.210526
Amp	11	121307284	1929551901	0.622133	0.292231	0.708583	0.210526
Amp	11	121307285	1929551902	0.875988	0.415751	0.753533	0.263158
Amp	11	121307521	1929552138	0.875988	0.415751	0.753533	0.263158
Amp	11	121307522	1929552139	1.665508	0	0	0
Amp	11	121308021	1929552638	1.665508	0	0	0
Amp	11	121308022	1929552639	1.665508	0.594658	0.795554	0.368421
Amp	11	121512492	1929757109	1.665508	0.594658	0.795554	0.368421
Amp	11	121512493	1929757110	2.019530	0	0	0
Amp	11	121512992	1929757609	2.019530	0	0	0
Amp	11	121512993	1929757610	2.019530	0.691708	0.807982	0.421053
Amp	11	121604317	1929848934	2.019530	0.691708	0.807982	0.421053
Amp	11	121604318	1929848935	1.016356	0	0	0
Amp	11	121605391	1929850008	1.016356	0	0	0
Amp	11	121605392	1929850009	1.016356	0.467307	0.794707	0.315789
Amp	11	121605579	1929850196	1.016356	0.467307	0.794707	0.315789
Amp	11	121605580	1929850197	0.622133	0	0	0
Amp	11	121606840	1929851457	0.622133	0	0	0
Amp	11	121606841	1929851458	0.622133	0.327041	0.741673	0.263158
Amp	11	121619926	1929864543	0.622133	0.327041	0.741673	0.263158
Amp	11	121619927	1929864544	0.390172	0	0	0
Amp	11	121621054	1929865671	0.390172	0	0	0
Amp	11	121621055	1929865672	0.390172	0.237859	0.758624	0.210526
Amp	11	121622274	1929866891	0.390172	0.237859	0.758624	0.210526
Amp	11	121622275	1929866892	0.000000	0	0	0
Amp	11	121625075	1929869692	0.000000	0	0	0
Amp	11	121625076	1929869693	0.000000	0.140810	0.713172	0.157895
Amp	11	121625285	1929869902	0.000000	0.140810	0.713172	0.157895
Amp	11	121625286	1929869903	0.000000	0	0	0
Amp	11	121627545	1929872162	0.000000	0	0	0
Amp	11	121627546	1929872163	0.000000	0.062783	0.516645	0.157895
Amp	11	124870724	1933115341	0.000000	0.062783	0.516645	0.157895
Amp	11	124870725	1933115342	0.000000	0	0	0
Amp	11	124871008	1933115625	0.000000	0	0	0
Amp	11	124871009	1933115626	0.000000	0.124106	0.535605	0.210526
Amp	11	124924019	1933168636	0.000000	0.124106	0.535605	0.210526
Amp	11	124924020	1933168637	0.000000	0	0	0
Amp	11	124924717	1933169334	0.000000	0	0	0
Amp	11	124924718	1933169335	0.000000	0.062783	0.516645	0.157895
Amp	11	125038612	1933283229	0.000000	0.062783	0.516645	0.157895
Amp	11	125038613	1933283230	0.000000	0	0	0
Amp	11	125038878	1933283495	0.000000	0	0	0
Amp	11	125038879	1933283496	0.000000	0.140101	0.545991	0.210526
Amp	11	125446162	1933690779	0.000000	0.140101	0.545991	0.210526
Amp	11	125446163	1933690780	0.000000	0	0	0
Amp	11	125448473	1933693090	0.000000	0	0	0
Amp	11	125448474	1933693091	0.000000	0.062783	0.502562	0.210526
Amp	11	127877515	1936122132	0.000000	0.062783	0.502562	0.210526
Amp	11	127877516	1936122133	0.035380	0.155170	0.562007	0.210526
Amp	11	128911502	1937156119	0.035380	0.155170	0.562007	0.210526
Amp	11	128911503	1937156120	0.000000	0.062783	0.516645	0.157895
Amp	11	129884873	1938129490	0.000000	0.062783	0.516645	0.157895
Amp	11	129884874	1938129491	0.509053	0	0	0
Amp	11	129885425	1938130042	0.509053	0	0	0
Amp	11	129885426	1938130043	0.509053	0.268419	0.620751	0.263158
Amp	11	129892897	1938137514	0.509053	0.268419	0.620751	0.263158
Amp	11	129892898	1938137515	0.662813	0	0	0
Amp	11	129902303	1938146920	0.662813	0	0	0
Amp	11	129902304	1938146921	0.662813	0.361766	0.634850	0.315789
Amp	11	129902525	1938147142	0.662813	0.361766	0.634850	0.315789
Amp	11	129902526	1938147143	1.665508	0	0	0
Amp	11	129905628	1938150245	1.665508	0	0	0
Amp	11	129905629	1938150246	1.665508	0.590876	0.791471	0.368421
Amp	11	130135724	1938380341	1.665508	0.590876	0.791471	0.368421
Amp	11	130135725	1938380342	1.056674	0	0	0
Amp	11	130137212	1938381829	1.056674	0	0	0
Amp	11	130137213	1938381830	1.056674	0.481795	0.786011	0.315789
Amp	11	130188653	1938433270	1.056674	0.481795	0.786011	0.315789
Amp	11	130188654	1938433271	0.741366	0	0	0
Amp	11	130188843	1938433460	0.741366	0	0	0
Amp	11	130188844	1938433461	0.741366	0.388449	0.802144	0.263158
Amp	11	130190563	1938435180	0.741366	0.388449	0.802144	0.263158
Amp	11	130190564	1938435181	0.153451	0	0	0
Amp	11	130190583	1938435200	0.153451	0	0	0
Amp	11	130190584	1938435201	0.153451	0.159338	0.569880	0.210526
Amp	11	130405047	1938649664	0.153451	0.159338	0.569880	0.210526
Amp	11	130405048	1938649665	0.000000	0	0	0
Amp	11	130405547	1938650164	0.000000	0	0	0
Amp	11	130405548	1938650165	0.000000	0.062783	0.516645	0.157895
Amp	11	134367359	1942611976	0.000000	0.062783	0.516645	0.157895
Amp	11	134367360	1942611977	0.000000	0	0	0
Amp	11	134370285	1942614902	0.000000	0	0	0
Amp	11	134370286	1942614903	0.000000	0.123722	0.557408	0.157895
Amp	11	135076122	1943320739	0.000000	0.123722	0.557408	0.157895
Amp	12	1	1943320740	0.898274	0	0	0
Amp	12	10500	1943331239	0.898274	0	0	0
Amp	12	10501	1943331240	0.898274	0.433628	0.758601	0.368421
Amp	12	238028	1943558767	0.898274	0.433628	0.758601	0.368421
Amp	12	238029	1943558768	1.223208	0	0	0
Amp	12	242604	1943563343	1.223208	0	0	0
Amp	12	242605	1943563344	1.223208	0.509918	0.832897	0.421053
Amp	12	285670	1943606409	1.223208	0.509918	0.832897	0.421053
Amp	12	285671	1943606410	0.741366	0	0	0
Amp	12	292719	1943613458	0.741366	0	0	0
Amp	12	292720	1943613459	0.741366	0.389484	0.958860	0.315789
Amp	12	566196	1943886935	0.741366	0.389484	0.958860	0.315789
Amp	12	566197	1943886936	1.080197	0	0	0
Amp	12	566696	1943887435	1.080197	0	0	0
Amp	12	566697	1943887436	1.080197	0.485389	0.951940	0.368421
Amp	12	883060	1944203799	1.080197	0.485389	0.951940	0.368421
Amp	12	883061	1944203800	0.741366	0	0	0
Amp	12	883384	1944204123	0.741366	0	0	0
Amp	12	883385	1944204124	0.741366	0.389484	0.958860	0.315789
Amp	12	1800089	1945120828	0.741366	0.389484	0.958860	0.315789
Amp	12	1800090	1945120829	0.622133	0	0	0
Amp	12	1800347	1945121086	0.622133	0	0	0
Amp	12	1800348	1945121087	0.622133	0.313194	0.880038	0.263158
Amp	12	3020763	1946341502	0.622133	0.313194	0.880038	0.263158
Amp	12	3020764	1946341503	0.679718	0	0	0
Amp	12	3021833	1946342572	0.679718	0	0	0
Amp	12	3021834	1946342573	0.679718	0.368284	0.809372	0.315789
Amp	12	3696881	1947017620	0.679718	0.368284	0.809372	0.315789
Amp	12	3696882	1947017621	0.622133	0	0	0
Amp	12	3697507	1947018246	0.622133	0	0	0
Amp	12	3697508	1947018247	0.622133	0.313194	0.880038	0.263158
Amp	12	4745634	1948066373	0.622133	0.313194	0.880038	0.263158
Amp	12	4745635	1948066374	0.679718	0	0	0
Amp	12	4746140	1948066879	0.679718	0	0	0
Amp	12	4746141	1948066880	0.679718	0.367248	0.808068	0.315789
Amp	12	4765554	1948086293	0.679718	0.367248	0.808068	0.315789
Amp	12	4765555	1948086294	0.875988	0	0	0
Amp	12	4772435	1948093174	0.875988	0	0	0
Amp	12	4772436	1948093175	0.875988	0.420470	0.750081	0.368421
Amp	12	5774349	1949095088	0.875988	0.420470	0.750081	0.368421
Amp	12	5774350	1949095089	0.622133	0	0	0
Amp	12	7749679	1951070418	0.622133	0	0	0
Amp	12	7749680	1951070419	0.622133	0.313194	0.880038	0.263158
Amp	12	9208359	1952529098	0.622133	0.313194	0.880038	0.263158
Amp	12	9208360	1952529099	1.080197	0	0	0
Amp	12	9208859	1952529598	1.080197	0	0	0
Amp	12	9208860	1952529599	1.080197	0.483711	0.997382	0.315789
Amp	12	10212614	1953533353	1.080197	0.483711	0.997382	0.315789
Amp	12	10212615	1953533354	1.665508	0	0	0
Amp	12	10213114	1953533853	1.665508	0	0	0
Amp	12	10213115	1953533854	1.665508	0.583210	0.967375	0.368421
Amp	12	10506467	1953827206	1.665508	0.583210	0.967375	0.368421
Amp	12	10506468	1953827207	1.080197	0.483711	0.997382	0.315789
